timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
416641215,416640759,-0.0,0.0,0.32289156,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
416815110,416814654,-0.0,0.0,0.25421688,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
417047554,417047093,-0.0,0.0,0.17228916,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
417243866,417243255,-0.0,0.0,0.3048193,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
417419096,417418651,-0.0,0.0,0.2746988,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
417656022,417655575,-0.0,0.0,0.31445783,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
417828165,417827167,-0.0,0.0,0.31686747,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
418020314,418019740,-0.0,0.0,0.32891566,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
418232992,418232492,-0.0,0.0,0.3554217,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
418447456,418447000,-0.0,0.0,0.3746988,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
418536220,418535771,-0.0,0.0,0.37831324,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
418838706,418838254,-0.0,0.0,0.3939759,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419033583,419033139,-0.0,0.0,0.41445783,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419246728,419246263,-0.0,0.0,0.42891565,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419298759,419298311,-0.0,0.0,0.42771083,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419590784,419590183,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419833927,419833479,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
419967533,419966990,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
420274644,420274193,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
420576011,420575561,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
420727064,420726489,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
421046747,421046244,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
421353644,421353117,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
421654028,421653245,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
421959093,421958584,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
422261837,422261365,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
422581168,422580668,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
422883081,422882580,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
423187633,423187183,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
423505237,423504741,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
423809226,423808770,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
424110485,424110032,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
424153998,424153550,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
424473856,424473391,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
424789617,424789161,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
425097273,425096806,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.032258064,0.0,0.0,0.0,0.0,1
