timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
408657686,0,0.0,-0.0,0.0,0.33493975,0.0,0.0,0.0,0.0
408830004,0,0.0,-0.0,0.0,0.34819278,0.0,0.0,0.0,0.0
408983053,0,0.0,-0.0,0.0,0.35060242,0.0,0.0,0.0,0.0
409005707,0,0.0,-0.0,0.0,0.35301206,0.0,0.0,0.0,0.0
409071320,0,0.0,-0.0,0.0,0.35060242,0.0,0.0,0.0,0.0
409369521,0,0.0,-0.0,0.0,0.35301206,0.0,0.0,0.0,0.0
409390684,0,0.0,-0.0,0.0,0.35903615,0.0,0.0,0.0,0.0
409456910,0,0.0,-0.0,0.0,0.41566265,0.0,0.0,0.0,0.0
409511494,0,0.0,-0.0,0.0,0.42289156,0.0,0.0,0.0,0.0
409656094,0,0.0,-0.0,0.0,0.4253012,0.0,0.0,0.0,0.0
409677352,0,0.0,-0.0,0.0,0.426506,0.0,0.0,0.0,0.0
409909261,0,0.0,-0.0,0.0,0.43012047,0.0,0.0,0.0,0.0
409931362,0,0.0,-0.0,0.0,0.43855423,0.0,0.0,0.0,0.0
410062307,0,0.0,-0.0,0.0,0.43855423,0.0,0.0,0.0,0.0
410170043,0,0.0,-0.0,0.0,0.4361446,0.0,0.0,0.0,0.0
410257362,0,0.0,-0.0,0.0,0.41445783,0.0,0.0,0.0,0.0
410366748,0,0.0,-0.0,0.0,0.2759036,0.0,0.0,0.0,0.0
410453425,0,0.0,-0.0,0.0,0.2819277,0.0,0.0,0.0,0.0
410559903,0,0.0,-0.0,0.0,0.3253012,0.0,0.0,0.0,0.0
410666493,0,0.0,-0.0,0.0,0.32409638,0.0,0.0,0.0,0.0
410690105,0,0.0,-0.0,0.0,0.32409638,0.0,0.0,0.0,0.0
410947501,0,0.0,-0.0,0.0,0.3253012,0.0,0.0,0.0,0.0
410969033,0,0.0,-0.0,0.0,0.33734939,0.0,0.0,0.0,0.0
411059027,0,0.0,-0.0,0.0,0.39638555,0.0,0.0,0.0,0.0
411083393,0,0.0,-0.0,0.0,0.413253,0.0,0.0,0.0,0.0
411274984,0,0.0,-0.0,0.0,0.39156628,0.0,0.0,0.0,0.0
411365159,0,0.0,-0.0,0.0,0.35421687,0.0,0.0,0.0,0.0
411468232,0,0.0,-0.0,0.0,0.3192771,0.0,0.0,0.0,0.0
411555214,0,0.0,-0.0,0.0,0.2746988,0.0,0.0,0.0,0.0
411663343,0,0.0,-0.0,0.0,0.2759036,0.0,0.0,0.0,0.0
411684340,0,0.0,-0.0,0.0,0.2759036,0.0,0.0,0.0,0.0
411883597,0,0.0,-0.0,0.0,0.2746988,0.0,0.0,0.0,0.0
411946309,0,0.0,-0.0,0.0,0.2686747,0.0,0.0,0.0,0.0
412057322,0,0.0,-0.0,0.0,0.21204819,0.0,0.0,0.0,0.0
412166812,0,0.0,-0.0,0.0,0.14096385,0.0,0.0,0.0,0.0
412211177,0,0.0,-0.0,0.0,0.12048193,0.0,0.0,0.0,0.0
412358670,0,0.0,-0.0,0.0,0.16867469,0.0,0.0,0.0,0.0
412423422,0,0.0,-0.0,0.0,0.16144578,0.0,0.0,0.0,0.0
412659513,0,0.0,-0.0,0.0,0.16144578,0.0,0.0,0.0,0.0
412679229,0,0.0,-0.0,0.0,0.16024096,0.0,0.0,0.0,0.0
412745463,0,0.0,-0.0,0.0,0.16144578,0.0,0.0,0.0,0.0
412873316,0,0.0,-0.0,0.0,0.22771084,0.0,0.0,0.0,0.0
412960983,0,0.0,-0.0,0.0,0.2313253,0.0,0.0,0.0,0.0
413022984,0,0.0,-0.0,0.0,0.25180724,0.0,0.0,0.0,0.0
413087125,0,0.0,-0.0,0.0,0.25421688,0.0,0.0,0.0,0.0
413346729,0,0.0,-0.0,0.0,0.2554217,0.0,0.0,0.0,0.0
413367418,0,0.0,-0.0,0.0,0.25662652,0.0,0.0,0.0,0.0
413455950,0,0.0,-0.0,0.0,0.3060241,0.0,0.0,0.0,0.0
413497680,0,0.0,-0.0,0.0,0.32891566,0.0,0.0,0.0,0.0
413666012,0,0.0,-0.0,0.0,0.23975904,0.0,0.0,0.0,0.0
413753768,0,0.0,-0.0,0.0,0.17228916,0.0,0.0,0.0,0.0
413821751,0,0.0,-0.0,0.0,0.16987951,0.0,0.0,0.0,0.0
413907594,0,0.0,-0.0,0.0,0.17349398,0.0,0.0,0.0,0.0
414016262,0,0.0,-0.0,0.0,0.17710844,0.0,0.0,0.0,0.0
414163282,0,0.0,-0.0,0.0,0.21566264,0.0,0.0,0.0,0.0
414184598,0,0.0,-0.0,0.0,0.21686748,0.0,0.0,0.0,0.0
414355274,0,0.0,-0.0,0.0,0.22048193,0.0,0.0,0.0,0.0
414424674,0,0.0,-0.0,0.0,0.2686747,0.0,0.0,0.0,0.0
414530650,0,0.0,-0.0,0.0,0.2686747,0.0,0.0,0.0,0.0
414661256,0,0.0,-0.0,0.0,0.30722892,0.0,0.0,0.0,0.0
414680622,0,0.0,-0.0,0.0,0.31084338,0.0,0.0,0.0,0.0
414851262,0,0.0,-0.0,0.0,0.2819277,0.0,0.0,0.0,0.0
414957992,0,0.0,-0.0,0.0,0.2686747,0.0,0.0,0.0,0.0
415047988,0,0.0,-0.0,0.0,0.2686747,0.0,0.0,0.0,0.0
415155756,0,0.0,-0.0,0.0,0.08554217,0.0,0.0,0.0,0.0
415260121,0,0.0,-0.0,0.034146342,0.26746988,0.0,0.0,0.0,0.0
415368529,0,0.0,-0.0,0.014634146,0.2746988,0.0,0.0,0.0,0.0
415455746,0,0.0,-0.0,0.0,0.31566265,0.0,0.0,0.0,0.0
415565024,0,0.0,-0.0,0.014634146,0.32168674,0.0,0.0,0.0,0.0
415651361,0,0.0,-0.0,0.0,0.32168674,0.0,0.0,0.0,0.0
415759636,0,0.0,-0.0,0.0,0.32891566,0.0,0.0,0.0,0.0
415867643,0,0.0,-0.0,0.0,0.33493975,0.0,0.0,0.0,0.0
415953269,0,0.0,-0.0,0.0,0.25180724,0.0,0.0,0.0,0.0
416059624,0,0.0,-0.0,0.0,0.24096386,0.0,0.0,0.0,0.0
416078965,0,0.0,-0.0,0.0,0.23855421,0.0,0.0,0.0,0.0
416253915,0,0.0,-0.0,0.0,0.23855421,0.0,0.0,0.0,0.0
416362419,0,0.0,-0.0,0.0,0.24216868,0.0,0.0,0.0,0.0
416468773,0,0.0,-0.0,0.0,0.3493976,0.0,0.0,0.0,0.0
416492898,0,0.0,-0.0,0.0,0.34819278,0.0,0.0,0.0,0.0
416663815,0,0.0,-0.0,0.0,0.28915662,0.0,0.0,0.0,0.0
416771625,0,0.0,-0.0,0.0,0.27228916,0.0,0.0,0.0,0.0
416856977,0,0.0,-0.0,0.0,0.2433735,0.0,0.0,0.0,0.0
416960436,0,0.0,-0.0,0.0,0.16746987,0.0,0.0,0.0,0.0
417068549,0,0.0,-0.0,0.0,0.18192771,0.0,0.0,0.0,0.0
417157044,0,0.0,-0.0,0.0,0.3060241,0.0,0.0,0.0,0.0
417265153,0,0.0,-0.0,0.0,0.30120483,0.0,0.0,0.0,0.0
417333819,0,0.0,-0.0,0.0,0.27228916,0.0,0.0,0.0,0.0
417419103,0,0.0,-0.0,0.0,0.2746988,0.0,0.0,0.0,0.0
417570651,0,0.0,-0.0,0.0,0.27831325,0.0,0.0,0.0,0.0
417656032,0,0.0,-0.0,0.0,0.31445783,0.0,0.0,0.0,0.0
417678548,0,0.0,-0.0,0.0,0.31686747,0.0,0.0,0.0,0.0
417868774,0,0.0,-0.0,0.0,0.31566265,0.0,0.0,0.0,0.0
417956097,0,0.0,-0.0,0.0,0.3180723,0.0,0.0,0.0,0.0
418020320,0,0.0,-0.0,0.0,0.32891566,0.0,0.0,0.0,0.0
418168158,0,0.0,-0.0,0.0,0.35421687,0.0,0.0,0.0,0.0
418232999,0,0.0,-0.0,0.0,0.3554217,0.0,0.0,0.0,0.0
418406591,0,0.0,-0.0,0.0,0.36385542,0.0,0.0,0.0,0.0
418471415,0,0.0,-0.0,0.0,0.3759036,0.0,0.0,0.0,0.0
418536226,0,0.0,-0.0,0.0,0.37831324,0.0,0.0,0.0,0.0
418754649,0,0.0,-0.0,0.0,0.37951806,0.0,0.0,0.0,0.0
418775968,0,0.0,-0.0,0.0,0.38072288,0.0,0.0,0.0,0.0
418861047,0,0.0,-0.0,0.0,0.39518073,0.0,0.0,0.0,0.0
418969159,0,0.0,-0.0,0.0,0.40481928,0.0,0.0,0.0,0.0
419033593,0,0.0,-0.0,0.0,0.41445783,0.0,0.0,0.0,0.0
419139482,0,0.0,-0.0,0.0,0.42891565,0.0,0.0,0.0,0.0
419267437,0,0.0,-0.0,0.0,0.42891565,0.0,0.0,0.0,0.0
419298765,0,0.0,-0.0,0.0,0.42771083,0.0,0.0,0.0,0.0
419528277,0,0.0,-0.0,0.0,0.4253012,0.0,0.0,0.0,0.0
419571671,0,0.0,-0.0,0.0,0.3819277,0.0,0.0,0.0,0.0
419657244,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
419833934,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
419967539,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
420274650,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
420576018,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
420727143,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
421046754,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
421353650,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
421654035,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
421959103,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
422261843,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
422581178,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
422883092,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
423187642,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
423505243,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
423809233,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
424110538,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
424154004,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
424473863,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
424789623,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
425097280,0,0.0,-0.0,0.0,0.37710842,0.0,0.0,0.0,0.0
