timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
377422001,0.016114933,-0.022293964,-0.060469627,0.0,0.9994511,0.0077162394,-0.011384858,-0.030137574,0.0,0.0,-0.3285626,0,0,0,0,0
377471183,0.017751047,-0.028400892,-0.060469627,0.0,0.99940664,0.008441206,-0.014461198,-0.030099995,0.0,0.0,-0.32416067,0,0,0,0,0
377520577,0.01782598,-0.019993028,-0.060469627,0.0,0.99945605,0.008606173,-0.0102608055,-0.030138437,0.0,0.0,-0.32754844,0,0,0,0,0
377570083,0.014506231,-0.021452067,-0.060469627,0.0,0.99946153,0.0069250837,-0.010939892,-0.03014991,0.0,0.0,-0.32786638,0,0,0,0,0
377619677,0.020768238,-0.026309574,-0.06046963,0.0,0.9994067,0.009980651,-0.013461569,-0.03008943,0.0,0.0,-0.32998347,0,0,0,0,0
377660594,0.012551112,-0.025953237,-0.06046963,0.0,0.99944156,0.005879851,-0.013159762,-0.030145673,0.0,0.0,-0.3245988,0,0,0,0,0
377718571,0.016878705,-0.020706985,-0.060469627,0.0,0.99945647,0.008121972,-0.010603314,-0.030140175,0.0,0.0,-0.32583562,0,0,0,0,0
377767908,0.011812798,-0.027520387,-0.06046963,0.0,0.99943334,0.005487153,-0.013931764,-0.030145587,0.0,0.0,-0.32533824,0,0,0,0,0
377821926,0.011945741,-0.020514578,-0.060469627,0.0,0.99947447,0.0056597227,-0.010432789,-0.030166842,0.0,0.0,-0.32807156,0,0,0,0,0
377871570,0.0061297035,-0.025629457,-0.060469627,0.0,0.9994574,0.002675815,-0.012901103,-0.030188326,0.0,0.0,-0.3474153,0,0,0,0,0
377921026,0.008810766,-0.03053557,-0.06046963,0.0,0.99941885,0.0039413166,-0.015393225,-0.030159168,0.0,0.0,-0.36902252,0,0,0,0,0
377966110,0.0037362247,-0.03186887,-0.060469627,0.0,0.9994152,0.0013853402,-0.015982917,-0.030196566,0.0,0.0,-0.37025762,0,0,0,0,0
378019866,-0.0017473157,-0.023992032,-0.060469627,0.0,0.9994704,-0.0012358287,-0.01196383,-0.030238502,0.0,0.0,-0.3486348,0,0,0,0,0
378069493,-0.00011215131,-0.03043934,-0.060469627,0.0,0.99942714,-0.00051611953,-0.015210431,-0.03022756,0.0,0.0,-0.3108335,0,0,0,0,0
378118767,-0.0022416995,-0.027727485,-0.06046963,0.0,0.9994458,-0.0015393199,-0.013823073,-0.030242817,0.0,0.0,-0.30997896,0,0,0,0,0
378172766,-0.002222328,-0.027295694,-0.06046963,0.0,0.9994488,-0.0015231168,-0.01360759,-0.030242536,0.0,0.0,-0.3123556,0,0,0,0,0
378222274,-0.007572906,-0.028194934,-0.060469627,0.0,0.9994349,-0.0042104893,-0.013976002,-0.03028034,0.0,0.0,-0.33968806,0,0,0,0,0
378271413,-0.0055333627,-0.024098223,-0.06046963,0.0,0.9994656,-0.0031294497,-0.011959636,-0.030261219,0.0,0.0,-0.35205296,0,0,0,0,0
378320996,-0.00938236,-0.024401939,-0.06046963,0.0,0.99945587,-0.0050574946,-0.012053152,-0.030284835,0.0,0.0,-0.3302925,0,0,0,0,0
378370466,-0.01440319,-0.02944112,-0.06046963,0.0,0.99940556,-0.00764244,-0.014495238,-0.030332109,0.0,0.0,-0.311443,0,0,0,0,0
378419921,-0.0118507305,-0.018619487,-0.060469627,0.0,0.9994805,-0.0062037925,-0.009126073,-0.030283505,0.0,0.0,-0.31318018,0,0,0,0,0
378469444,-0.014196143,-0.018337648,-0.06046963,0.0,0.9994738,-0.007371634,-0.008949708,-0.030293226,0.0,0.0,-0.31902632,0,0,0,0,0
378518992,-0.012257269,-0.021239204,-0.06046963,0.0,0.9994659,-0.00644647,-0.010429092,-0.03029299,0.0,0.0,-0.31991735,0,0,0,0,0
378568598,-0.0037015195,-0.019249005,-0.060469627,0.0,0.99949443,-0.0021407728,-0.009563994,-0.030246561,0.0,0.0,-0.3214745,0,0,0,0,0
378672035,-0.012391462,-0.021259572,-0.06046963,0.0,0.99946535,-0.0065138377,-0.010437236,-0.03029375,0.0,0.0,-0.33222952,0,0,0,0,0
378721436,-0.0146044195,-0.014673068,-0.060469627,0.0,0.99948776,-0.007520388,-0.0071121803,-0.030282134,0.0,0.0,-0.3316427,0,0,0,0,0
378770702,-0.018574717,-0.013759419,-0.060469624,0.0,0.9994743,-0.009490724,-0.006595466,-0.03029205,0.0,0.0,-0.32918656,0,0,0,0,0
378819958,-0.012221467,-0.01889961,-0.060469627,0.0,0.9994779,-0.006393289,-0.00926045,-0.030286014,0.0,0.0,-0.32738683,0,0,0,0,0
378869607,-0.012818847,-0.012637465,-0.060469627,0.0,0.9995013,-0.006597334,-0.0061219204,-0.030269466,0.0,0.0,-0.3225803,0,0,0,0,0
378919187,-0.011619187,-0.013159263,-0.060469627,0.0,0.9995033,-0.006005679,-0.006400846,-0.030267252,0.0,0.0,-0.32315195,0,0,0,0,0
378968534,-0.012802653,-0.019006623,-0.060469627,0.0,0.99947554,-0.0066853445,-0.009305127,-0.03028903,0.0,0.0,-0.32314232,0,0,0,0,0
379018064,-0.016704813,-0.0141284205,-0.07576084,0.0,0.9992206,-0.008613627,-0.006742532,-0.037928056,0.0,0.0,-0.31765726,0,0,0,0,0
379072227,-0.017056294,-0.011481577,-0.07576085,0.0,0.99922794,-0.008739188,-0.005413467,-0.03791829,0.0,0.0,-0.32808685,0,0,0,0,0
379121567,-0.0113851745,-0.011340032,-0.07576085,0.0,0.99924916,-0.0059031076,-0.005450245,-0.037902396,0.0,0.0,-0.32565302,0,0,0,0,0
379171053,-0.01592892,-0.008168128,-0.07576084,0.0,0.99924135,-0.00811326,-0.0037793743,-0.037902348,0.0,0.0,-0.32660237,0,0,0,0,0
379220657,-0.012910041,-0.006729877,-0.07576084,0.0,0.9992553,-0.006577741,-0.003117991,-0.037892062,0.0,0.0,-0.3245873,0,0,0,0,0
379270005,-0.020355262,-0.012538006,-0.07576084,0.0,0.9992088,-0.010407356,-0.005878713,-0.03793241,0.0,0.0,-0.32642272,0,0,0,0,0
379319622,-0.019937862,-0.005793309,-0.07576085,0.0,0.9992277,-0.010071268,-0.0025168993,-0.03789818,0.0,0.0,-0.3438718,0,0,0,0,0
379368941,-0.018027224,-0.0013784623,-0.07576085,0.0,0.99924153,-0.009033123,-0.00034735556,-0.03787602,0.0,0.0,-0.36596465,0,0,0,0,0
379418043,-0.014556643,-0.0118384715,-0.07576085,0.0,0.99923706,-0.0074970704,-0.005639165,-0.037912745,0.0,0.0,-0.3423653,0,0,0,0,0
379472198,-0.022589544,-0.0021448717,-0.07576084,0.0,0.99921787,-0.011327033,-0.00064385886,-0.037881028,0.0,0.0,-0.3036113,0,0,0,0,0
379522217,-0.019405462,-0.006768099,-0.07576085,0.0,0.99922866,-0.009823715,-0.003014008,-0.037902173,0.0,0.0,-0.304156,0,0,0,0,0
379571203,-0.0172466,-0.0026948377,-0.07576085,0.0,0.9992441,-0.008668026,-0.00101983,-0.037881535,0.0,0.0,-0.30855644,0,0,0,0,0
379620632,-0.019141,0.002882633,-0.07576084,0.0,0.99923635,-0.009508896,0.0018026581,-0.0378558,0.0,0.0,-0.31442273,0,0,0,0,0
379669883,-0.01829951,-0.005337797,-0.07576084,0.0,0.99923635,-0.009244101,-0.0023203616,-0.03789404,0.0,0.0,-0.3178183,0,0,0,0,0
379719358,-0.01421104,-0.005050122,-0.075760856,0.0,0.9992535,-0.0071959654,-0.0022540905,-0.037888225,0.0,0.0,-0.32115227,0,0,0,0,0
379769277,-0.016024705,-0.009856979,-0.07576085,0.0,0.99923694,-0.008193063,-0.0046213446,-0.037909146,0.0,0.0,-0.32124558,0,0,0,0,0
379819057,-0.020180691,-0.0041258824,-0.07576085,0.0,0.99922884,-0.010161037,-0.0016792271,-0.037890155,0.0,0.0,-0.32480842,0,0,0,0,0
379868133,-0.024037356,-0.0035104174,-0.07576085,0.0,0.99920815,-0.012076216,-0.00129867,-0.037889652,0.0,0.0,-0.3269611,0,0,0,0,0
379922464,-0.02021898,-0.00888305,-0.07576085,0.0,0.99922,-0.0102701625,-0.004055247,-0.037913922,0.0,0.0,-0.3258576,0,0,0,0,0
379972123,-0.015398515,-0.0077822506,-0.075760856,0.0,0.99924433,-0.0078409575,-0.0035966325,-0.037899897,0.0,0.0,-0.3282937,0,0,0,0,0
380021498,-0.016051307,-0.0060476684,-0.07576085,0.0,0.999245,-0.008134287,-0.002717625,-0.037894223,0.0,0.0,-0.3288712,0,0,0,0,0
380070381,-0.022843424,-0.017617337,-0.07576085,0.0,0.9991749,-0.011746395,-0.008369131,-0.037967958,0.0,0.0,-0.3258302,0,0,0,0,0
380115557,-0.021041226,-0.018354204,-0.07576085,0.0,0.99918157,-0.010859954,-0.008771476,-0.03796415,0.0,0.0,-0.3262241,0,0,0,0,0
380168977,-0.02772071,-0.009986628,-0.07576085,0.0,0.99917156,-0.01403888,-0.0044643446,-0.03793641,0.0,0.0,-0.32447094,0,0,0,0,0
380223238,-0.018367479,-0.016863463,-0.07576085,0.0,0.9992021,-0.009496,-0.0080774445,-0.0379458,0.0,0.0,-0.3850453,0,0,0,0,0
380268274,-0.01609821,-0.011831549,-0.07576085,0.0,0.999231,-0.0082671335,-0.0056064827,-0.03791705,0.0,0.0,-0.37505606,0,0,0,0,0
380322059,-0.020734103,-0.01577811,-0.07576085,0.0,0.99919474,-0.010657857,-0.007490295,-0.03794987,0.0,0.0,-0.36230385,0,0,0,0,0
380371737,-0.019010596,-0.012759427,-0.07576084,0.0,0.9992149,-0.009739738,-0.0060148393,-0.03792948,0.0,0.0,-0.3513027,0,0,0,0,0
380421163,-0.014212402,-0.016318638,-0.075760856,0.0,0.999222,-0.0074098003,-0.007884058,-0.037927095,0.0,0.0,-0.3473279,0,0,0,0,0
380470490,-0.020877227,-0.013198161,-0.07576085,0.0,0.9992038,-0.010680609,-0.0061986307,-0.03793731,0.0,0.0,-0.34095627,0,0,0,0,0
380519742,-0.019588927,-0.011776658,-0.07576084,0.0,0.9992152,-0.010010098,-0.005512872,-0.037926517,0.0,0.0,-0.33983484,0,0,0,0,0
380569496,-0.018042693,-0.014208737,-0.075760856,0.0,0.9992143,-0.009283563,-0.006757286,-0.03793291,0.0,0.0,-0.35259286,0,0,0,0,0
380623601,-0.015768703,-0.009936911,-0.07576085,0.0,0.9992378,-0.008066673,-0.004666132,-0.037908867,0.0,0.0,-0.33051422,0,0,0,0,0
380668417,-0.015733581,-0.0068492685,-0.07576085,0.0,0.99924487,-0.007990711,-0.0031241435,-0.037896894,0.0,0.0,-0.31543893,0,0,0,0,0
380722610,-0.01112141,-0.011943182,-0.07576085,0.0,0.99924815,-0.0057827355,-0.005756593,-0.037903287,0.0,0.0,-0.30467537,0,0,0,0,0
380771846,-0.0054881317,-0.0039569065,-0.07576085,0.0,0.9992767,-0.002817015,-0.0018731041,-0.037876576,0.0,0.0,-0.31929913,0,0,0,0,0
380821446,-0.005482369,-0.006184765,-0.07576085,0.0,0.9992738,-0.0028563137,-0.0029863357,-0.03787951,0.0,0.0,-0.3375685,0,0,0,0,0
380870676,0.0018241527,-0.0057989233,-0.07576084,0.0,0.9992781,0.0008016117,-0.0029319176,-0.037868544,0.0,0.0,-0.35599008,0,0,0,0,0
380920145,0.001156961,-0.008434521,-0.07576085,0.0,0.9992737,0.00041834736,-0.0042361296,-0.037868585,0.0,0.0,-0.34509388,0,0,0,0,0
380969549,-0.0028189726,-0.0057602804,-0.07576084,0.0,0.99927735,-0.0015175433,-0.002824688,-0.037875224,0.0,0.0,-0.32797363,0,0,0,0,0
381019070,-0.00412815,-0.0063293087,-0.07576085,0.0,0.99927527,-0.0021824318,-0.0030842028,-0.037877623,0.0,0.0,-0.3220989,0,0,0,0,0
381068795,-0.001223813,-0.012930039,-0.07576084,0.0,0.99926144,-0.00085629197,-0.006437162,-0.037874516,0.0,0.0,-0.31973514,0,0,0,0,0
381118283,0.008458782,-0.008512185,-0.07576085,0.0,0.9992653,0.0040651243,-0.004413159,-0.037852705,0.0,0.0,-0.32052836,0,0,0,0,0
381172202,-0.0014510814,-0.010261723,-0.07576084,0.0,0.9992691,-0.0009193223,-0.0050996793,-0.037874572,0.0,0.0,-0.32086968,0,0,0,0,0
381222264,-0.0017754737,-0.018025564,-0.07576085,0.0,0.99924135,-0.0012283855,-0.008972573,-0.037877806,0.0,0.0,-0.3068793,0,0,0,0,0
381271139,-0.0013105958,-0.007222549,-0.07576085,0.0,0.9992758,-0.000791587,-0.0035838583,-0.037873473,0.0,0.0,-0.29583243,0,0,0,0,0
381320176,-0.00619188,-0.0074404688,-0.07576085,0.0,0.99927056,-0.0032345818,-0.0036002924,-0.03788243,0.0,0.0,-0.28707877,0,0,0,0,0
381361582,0.0023943272,-0.007500431,-0.07576085,0.0,0.9992751,0.0010542707,-0.003792851,-0.037866585,0.0,0.0,-0.26611602,0,0,0,0,0
381419339,0.0012069419,-0.0146883195,-0.07576085,0.0,0.99925566,0.00032489098,-0.0073616775,-0.03786591,0.0,0.0,-0.27993587,0,0,0,0,0
381468956,-0.0008050086,-0.01017555,-0.07576085,0.0,0.9992696,-0.0005948904,-0.005068859,-0.037872914,0.0,0.0,-0.29977706,0,0,0,0,0
381518008,-0.0038187592,-0.011281774,-0.07576085,0.0,0.9992645,-0.0021216052,-0.0055644913,-0.037881464,0.0,0.0,-0.3127782,0,0,0,0,0
381572134,0.007161626,-0.011271783,-0.07576085,0.0,0.99926114,0.0033647432,-0.00576739,-0.037850358,0.0,0.0,-0.3352787,0,0,0,0,0
381621562,0.0034088579,-0.0128611345,-0.07576084,0.0,0.99926096,0.0014596379,-0.0064904476,-0.037859578,0.0,0.0,-0.33552417,0,0,0,0,0
381671251,0.0056124674,-0.021545252,-0.07576085,0.0,0.99922186,0.0023960895,-0.010870916,-0.037838813,0.0,0.0,-0.3314465,0,0,0,0,0
381720753,0.0058404733,-0.018341392,-0.07576084,0.0,0.99923736,0.0025707143,-0.009274537,-0.037842844,0.0,0.0,-0.3271489,0,0,0,0,0
381769870,-0.001899634,-0.020087447,-0.07576085,0.0,0.9992314,-0.0013294504,-0.010000375,-0.03787897,0.0,0.0,-0.3256121,0,0,0,0,0
381819658,-2.1491333e-05,-0.027466403,-0.07576085,0.0,0.99918836,-0.0005308157,-0.013722512,-0.03786794,0.0,0.0,-0.32175288,0,0,0,0,0
381873624,0.0053471588,-0.019335862,-0.07576085,0.0,0.99923337,0.0023054022,-0.009762058,-0.03784363,0.0,0.0,-0.32008183,0,0,0,0,0
381918662,0.0013881844,-0.023993127,-0.07576085,0.0,0.9992108,0.00023922908,-0.012013952,-0.037860308,0.0,0.0,-0.31926686,0,0,0,0,0
381968119,0.0053767124,-0.026160453,-0.07576085,0.0,0.99919486,0.0021908444,-0.013172225,-0.03783285,0.0,0.0,-0.3179897,0,0,0,0,0
382021831,-0.0045802123,-0.024594864,-0.075760856,0.0,0.9992034,-0.0027539958,-0.012201545,-0.037896544,0.0,0.0,-0.31248164,0,0,0,0,0
382071433,-0.003940886,-0.02021763,-0.07576084,0.0,0.9992289,-0.0023517543,-0.01002675,-0.037889257,0.0,0.0,-0.31520978,0,0,0,0,0
382121023,-0.0011718881,-0.020390065,-0.07576085,0.0,0.9992303,-0.00097158615,-0.01016535,-0.037875358,0.0,0.0,-0.31788766,0,0,0,0,0
382170151,-0.0012033944,-0.019667976,-0.07576084,0.0,0.9992339,-0.0009736569,-0.009803986,-0.037875436,0.0,0.0,-0.31687224,0,0,0,0,0
382219533,0.0024297948,-0.020363746,-0.07576085,0.0,0.99923056,0.00082836807,-0.010220391,-0.037857015,0.0,0.0,-0.3175896,0,0,0,0,0
382269127,0.007926402,-0.020109205,-0.075760856,0.0,0.99922574,0.003579375,-0.010197225,-0.037829336,0.0,0.0,-0.33283225,0,0,0,0,0
382323161,-0.004838529,-0.015547277,-0.075760856,0.0,0.9992488,-0.0027118481,-0.007676343,-0.037888907,0.0,0.0,-0.33691838,0,0,0,0,0
382368706,-0.0038752533,-0.021713998,-0.07576084,0.0,0.9992211,-0.0023472817,-0.0107756,-0.03789008,0.0,0.0,-0.32308152,0,0,0,0,0
382422270,0.002150047,-0.01462913,-0.07576085,0.0,0.9992556,0.00079721346,-0.00734996,-0.037862472,0.0,0.0,-0.32485458,0,0,0,0,0
382471693,-0.00038427088,-0.013259256,-0.07576085,0.0,0.9992606,-0.00044306455,-0.0066175465,-0.037871808,0.0,0.0,-0.33593446,0,0,0,0,0
382521229,0.0044311914,-0.016975652,-0.07576085,0.0,0.99924487,0.0018924836,-0.008565519,-0.03785111,0.0,0.0,-0.35204116,0,0,0,0,0
382570414,-0.0011633415,-0.019300228,-0.07576085,0.0,0.99923575,-0.0009466837,-0.009621012,-0.0378752,0.0,0.0,-0.36026034,0,0,0,0,0
382619831,-0.0034153294,-0.0115608815,-0.07576084,0.0,0.9992641,-0.001925322,-0.005711583,-0.037880544,0.0,0.0,-0.37201175,0,0,0,0,0
382669218,0.006812826,-0.014797115,-0.07576085,0.0,0.9992504,0.00312368,-0.007522141,-0.03784493,0.0,0.0,-0.37747985,0,0,0,0,0
382718627,0.0044952407,-0.0099680275,-0.07576085,0.0,0.9992681,0.002057228,-0.005065525,-0.037859607,0.0,0.0,-0.37287012,0,0,0,0,0
382768269,0.0020179916,-0.013384896,-0.07576085,0.0,0.99926,0.00075479917,-0.006725805,-0.037863746,0.0,0.0,-0.35690546,0,0,0,0,0
382822398,0.0046989336,-0.009308089,-0.07576085,0.0,0.9992695,0.0021714997,-0.004739652,-0.03785992,0.0,0.0,-0.33986896,0,0,0,0,0
382871834,-0.0019063922,-0.015714614,-0.07576084,0.0,0.99925107,-0.0012500463,-0.007815488,-0.03787766,0.0,0.0,-0.32456997,0,0,0,0,0
382921437,0.0009340745,-0.008391371,-0.07576085,0.0,0.99927384,0.00030780223,-0.00421035,-0.03786907,0.0,0.0,-0.32008266,0,0,0,0,0
382970684,-0.0003065374,-0.01022025,-0.07576084,0.0,0.99926955,-0.0003466833,-0.0051006326,-0.037871648,0.0,0.0,-0.32775182,0,0,0,0,0
383020291,0.004813789,-0.014849168,-0.07576084,0.0,0.99925286,0.0021239235,-0.007510318,-0.037852347,0.0,0.0,-0.33325514,0,0,0,0,0
383069775,0.003050174,-0.013849421,-0.07576084,0.0,0.9992579,0.0012617101,-0.0069774357,-0.03785986,0.0,0.0,-0.33232424,0,0,0,0,0
383119233,-0.003892307,-0.012657418,-0.07576084,0.0,0.99926025,-0.0021843917,-0.006250412,-0.037882842,0.0,0.0,-0.32462892,0,0,0,0,0
383168772,-0.00064343004,-0.01457321,-0.07576084,0.0,0.99925596,-0.00059742684,-0.007269129,-0.037872694,0.0,0.0,-0.3238306,0,0,0,0,0
383218116,0.0008539858,-0.010730485,-0.07576085,0.0,0.99926823,0.00022349236,-0.0053775385,-0.037868526,0.0,0.0,-0.3245512,0,0,0,0,0
383272102,0.008624292,-0.012139138,-0.075760856,0.0,0.9992559,0.004079101,-0.0062284246,-0.037844166,0.0,0.0,-0.32870793,0,0,0,0,0
383321607,0.0018573063,-0.011326,-0.07576085,0.0,0.9992664,0.00071350764,-0.005694073,-0.037865486,0.0,0.0,-0.32981607,0,0,0,0,0
383370935,-0.00054814195,-0.0143379755,-0.07576084,0.0,0.99925685,-0.0005453643,-0.0071534044,-0.037872355,0.0,0.0,-0.32743287,0,0,0,0,0
383420534,0.000610209,-0.009461086,-0.07576085,0.0,0.99927145,0.00012573077,-0.0047386857,-0.037869494,0.0,0.0,-0.32738447,0,0,0,0,0
383469618,-0.004722719,-0.008125957,-0.07576085,0.0,0.9992713,-0.002513513,-0.0039706132,-0.03788053,0.0,0.0,-0.3293133,0,0,0,0,0
383519164,0.0011926835,-0.014332107,-0.07576084,0.0,0.99925697,0.00032451277,-0.007183434,-0.03786611,0.0,0.0,-0.32884255,0,0,0,0,0
383568739,0.0077587916,-0.007572571,-0.07576085,0.0,0.99926853,0.0037331844,-0.003930448,-0.037856128,0.0,0.0,-0.33019382,0,0,0,0,0
383622930,-0.00012797512,-0.0088758925,-0.07576085,0.0,0.99927276,-0.00023201156,-0.004432325,-0.037871275,0.0,0.0,-0.32975635,0,0,0,0,0
383672256,-0.0013591658,-0.008893615,-0.07576085,0.0,0.9992724,-0.0008474946,-0.004417865,-0.037874002,0.0,0.0,-0.32893398,0,0,0,0,0
383721775,-0.0014185603,-0.0034890708,-0.075760856,0.0,0.9992808,-0.0007748381,-0.0017164212,-0.037872534,0.0,0.0,-0.32911128,0,0,0,0,0
383771783,0.001595212,-0.00416693,-0.07576085,0.0,0.9992802,0.0007181284,-0.0021121742,-0.037869614,0.0,0.0,-0.33484226,0,0,0,0,0
383821101,0.0068655377,0.0002673018,-0.07576085,0.0,0.99927676,0.003435361,3.5508488e-06,-0.037871595,0.0,0.0,-0.3364419,0,0,0,0,0
383870158,0.0046818065,-0.004945044,-0.07576084,0.0,0.99927706,0.0022455773,-0.0025593918,-0.037865356,0.0,0.0,-0.33422434,0,0,0,0,0
383919547,0.0006546792,-0.004826396,-0.07576084,0.0,0.99927974,0.00023571283,-0.002423861,-0.03787046,0.0,0.0,-0.32248455,0,0,0,0,0
383968950,-0.007494223,-0.00047210825,-0.07576085,0.0,0.99927557,-0.0037533534,-9.397524e-05,-0.03787198,0.0,0.0,-0.29873973,0,0,0,0,0
384018325,-0.0037214318,-0.008088631,-0.07576084,0.0,0.99927247,-0.0020125275,-0.0039709285,-0.037878502,0.0,0.0,-0.3000995,0,0,0,0,0
384072510,0.0043525714,-0.0038304483,-0.07576084,0.0,0.9992786,0.0021021867,-0.0019962632,-0.037867043,0.0,0.0,-0.32336232,0,0,0,0,0
384121845,0.0005475744,-0.0031547062,-0.07576084,0.0,0.99928135,0.00021385396,-0.0015865896,-0.037870884,0.0,0.0,-0.34105605,0,0,0,0,0
384171206,0.0010063131,-0.0106391255,-0.07576084,0.0,0.9992685,0.00030133038,-0.0053347754,-0.037868146,0.0,0.0,-0.34640118,0,0,0,0,0
384221001,-0.0037226197,-0.010561826,-0.07576084,0.0,0.9992666,-0.0020599414,-0.005206601,-0.037880596,0.0,0.0,-0.3278666,0,0,0,0,0
384270852,-0.010143122,-0.006412881,-0.075760856,0.0,0.999264,-0.0051893066,-0.0030120285,-0.03788694,0.0,0.0,-0.3149366,0,0,0,0,0
384319766,-0.006291612,-0.0145382015,-0.07576085,0.0,0.9992504,-0.0034187478,-0.007144653,-0.03789303,0.0,0.0,-0.29944137,0,0,0,0,0
384369398,-0.0035647743,-0.011822166,-0.07576084,0.0,0.99926317,-0.0020049354,-0.0058392985,-0.03788117,0.0,0.0,-0.29042283,0,0,0,0,0
384418735,-0.0050053652,-0.0102181155,-0.07576085,0.0,0.99926597,-0.0026943376,-0.005010575,-0.03788353,0.0,0.0,-0.3014696,0,0,0,0,0
384472813,-0.0055726343,-0.00914478,-0.07576085,0.0,0.9992678,-0.0029574472,-0.004463556,-0.037883554,0.0,0.0,-0.32079306,0,0,0,0,0
384522275,-0.006447988,-0.009705963,-0.07576085,0.0,0.9992651,-0.0034054252,-0.00472736,-0.037886363,0.0,0.0,-0.33493507,0,0,0,0,0
384571407,-0.0103957085,-0.014073869,-0.07576085,0.0,0.999243,-0.005460466,-0.006834889,-0.03790647,0.0,0.0,-0.332477,0,0,0,0,0
384621031,-0.010606235,-0.0112380395,-0.07576085,0.0,0.99925166,-0.005512,-0.0054140477,-0.037900012,0.0,0.0,-0.3471958,0,0,0,0,0
384670577,-0.013276083,-0.006305485,-0.07576084,0.0,0.9992548,-0.0067525934,-0.0028990177,-0.037891254,0.0,0.0,-0.33816722,0,0,0,0,0
384719940,-0.010326333,-0.01352552,-0.07576085,0.0,0.9992451,-0.0054154317,-0.006562236,-0.037904885,0.0,0.0,-0.33069497,0,0,0,0,0
384774447,-0.016568849,-0.009767275,-0.07576085,0.0,0.99923486,-0.008463231,-0.0045662117,-0.037910044,0.0,0.0,-0.3249129,0,0,0,0,0
384818620,-0.016445963,-0.008777379,-0.07576085,0.0,0.99923784,-0.008383109,-0.00407397,-0.037905775,0.0,0.0,-0.32412162,0,0,0,0,0
384868486,-0.016226577,-0.011254138,-0.07576085,0.0,0.99923223,-0.0083203465,-0.0053155636,-0.03791514,0.0,0.0,-0.31428015,0,0,0,0,0
384922487,-0.008786693,-0.008825489,-0.07576085,0.0,0.9992625,-0.004557253,-0.0042431424,-0.037890002,0.0,0.0,-0.31795746,0,0,0,0,0
384971935,-0.01175289,-0.008675337,-0.07576085,0.0,0.999255,-0.0060364106,-0.0041119223,-0.03789583,0.0,0.0,-0.3201296,0,0,0,0,0
385021344,-0.010735963,-0.011236851,-0.07576085,0.0,0.9992513,-0.005576793,-0.0054109963,-0.03790036,0.0,0.0,-0.32382518,0,0,0,0,0
385070815,-0.016686799,-0.011726002,-0.07576084,0.0,0.99922884,-0.008559206,-0.0055425907,-0.037918273,0.0,0.0,-0.31503463,0,0,0,0,0
385120402,-0.019379435,-0.011569668,-0.07576085,0.0,0.99921685,-0.009901521,-0.0054134293,-0.037924964,0.0,0.0,-0.3246853,0,0,0,0,0
385160534,-0.016148018,-0.010768693,-0.075760856,0.0,0.9992339,-0.008271918,-0.0050745164,-0.037913024,0.0,0.0,-0.31632626,0,0,0,0,0
385219126,-0.00913983,-0.01046277,-0.07576085,0.0,0.9992576,-0.0047646747,-0.0050544874,-0.037894342,0.0,0.0,-0.30939347,0,0,0,0,0
385268463,-0.007139788,-0.008055875,-0.07576085,0.0,0.99926764,-0.0037198386,-0.0038898154,-0.03788518,0.0,0.0,-0.28541368,0,0,0,0,0
385317895,-0.006467689,-0.012784882,-0.07576084,0.0,0.9992562,-0.0034735403,-0.0062653106,-0.03789105,0.0,0.0,-0.28366485,0,0,0,0,0
385367434,-0.0044190004,-0.017108232,-0.07576084,0.0,0.9992429,-0.002531784,-0.008464181,-0.03788877,0.0,0.0,-0.29802704,0,0,0,0,0
385421334,-0.007679615,-0.01045713,-0.07576084,0.0,0.99926084,-0.004035001,-0.0050793346,-0.037890624,0.0,0.0,-0.31111005,0,0,0,0,0
385470791,-0.013714032,-0.010996884,-0.07576085,0.0,0.9992426,-0.007060167,-0.0052346615,-0.037907578,0.0,0.0,-0.3047642,0,0,0,0,0
385520950,-0.011885611,-0.013417092,-0.07576085,0.0,0.999241,-0.00619243,-0.0064785094,-0.037909687,0.0,0.0,-0.2874635,0,0,0,0,0
385570031,-0.008504506,-0.019345725,-0.07576085,0.0,0.99922526,-0.0046153064,-0.009504654,-0.03791035,0.0,0.0,-0.29296133,0,0,0,0,0
385626014,-0.0031801881,-0.0143366875,-0.07576085,0.0,0.99925524,-0.0018603839,-0.007102913,-0.037881732,0.0,0.0,-0.2859877,0,0,0,0,0
385669352,-0.00934694,-0.013772766,-0.07576084,0.0,0.99924684,-0.0049307807,-0.0067043267,-0.037902214,0.0,0.0,-0.29688317,0,0,0,0,0
385723678,-0.0062178615,-0.01371861,-0.07576085,0.0,0.9992535,-0.0033663902,-0.0067365607,-0.0378916,0.0,0.0,-0.31370088,0,0,0,0,0
385772448,-0.0043692933,-0.0123472605,-0.07576085,0.0,0.99926066,-0.0024168382,-0.006086414,-0.037884034,0.0,0.0,-0.33064872,0,0,0,0,0
385821810,-0.006363903,-0.014161548,-0.07576085,0.0,0.99925166,-0.0034477387,-0.006955098,-0.03789274,0.0,0.0,-0.34562194,0,0,0,0,0
385870966,-0.014528733,-0.026005846,-0.07576084,0.0,0.9991682,-0.0077508884,-0.012717798,-0.03796155,0.0,0.0,-0.33272567,0,0,0,0,0
