timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
379026393,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015303419,0.00031990427,5.2150956e-08,-0.09353292,-0.036258325,-9.61503,-0.026898464,0.015498226,-0.00796479,56.765327,56.765327
380060485,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015659142,0.00033688813,5.1346657e-08,-0.1438983,-0.027897848,-9.671819,-0.027229298,-0.010936086,-4.1745676e-05,56.765327,56.765327
380991211,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015886337,0.00032211305,5.713932e-08,-0.1349645,0.1499963,-10.605268,0.041224685,0.04890578,-0.0065735546,56.765327,56.765327
382025681,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015928313,0.00031578526,5.409638e-08,-0.07265897,0.12040975,-9.770745,-0.035591118,-0.007550116,0.0027957484,56.85939,56.85939
383059695,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.016184976,0.0003354435,5.0944784e-08,-0.09570052,0.017856862,-9.400419,-0.048779804,0.018739874,-0.0063706245,56.953564,56.953564
383990669,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015833639,0.00032407907,5.0119155e-08,-0.08197743,0.14276554,-9.926131,-0.007750418,0.017629068,0.0006848493,57.047623,57.047623
385024945,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.014639565,0.0003306435,4.620013e-08,-0.21170986,0.14012147,-9.59303,-0.01131638,0.0009783003,-0.0029211766,57.047623,57.047623
386059080,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.016978405,0.0003182768,5.779116e-08,-0.072648704,0.083380274,-10.106622,-0.0057848548,-0.040927548,-0.000967926,57.047623,57.047623
386989937,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017799398,0.00034836086,5.8740653e-08,-0.09841435,-0.13883641,-9.210583,-0.02926027,0.008028096,-0.01053155,57.18878,57.18878
388024259,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.015445618,0.00030017798,4.57965e-08,-0.1632733,-0.08732256,-9.876087,-0.01272769,0.010513521,0.010353253,57.141796,57.141796
389058426,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.016263738,0.00031208614,4.1804157e-08,-0.13177797,0.15784764,-9.80995,-0.014354268,0.016708078,-5.560661e-05,57.141796,57.141796
389989292,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01661937,0.0002840399,3.297563e-08,-0.07790912,0.09471096,-9.627502,0.0055657653,0.009447385,-0.007737461,57.33003,57.33003
391023485,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018113427,0.00037233048,7.044015e-08,-0.17704985,0.17822868,-9.771916,-0.030393042,0.036526125,0.019002086,57.424088,57.424088
392057813,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.021567846,0.00030757693,5.2981413e-08,-0.08727829,0.08150372,-9.5922785,-0.040024385,0.04927529,0.005643876,57.424088,57.424088
392988614,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.020472331,0.0002969069,5.9187382e-08,-0.013245612,0.17782848,-10.151015,0.00866572,0.0678392,-0.026081728,57.33003,57.33003
394022835,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.02030894,0.00046100392,9.8794274e-08,-0.033301663,-0.023457592,-10.297167,0.010104658,-0.0022954226,0.012427848,57.51826,57.51826
395057100,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01922593,0.000377321,1.0265741e-07,0.06440239,0.16814968,-10.491904,-0.028732205,0.07029102,0.01790923,57.61232,57.61232
395988044,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01989165,0.00036798767,7.509592e-08,0.13050972,0.16293155,-9.496883,-0.016537417,0.03657069,-0.027139496,57.51826,57.51826
397022293,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018355383,0.00036974615,6.150546e-08,-0.03071964,0.21767294,-9.587603,0.015345602,-0.012591543,0.010543293,57.706493,57.706493
398056537,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018402632,0.00039260203,6.64811e-08,-0.030511344,0.07142956,-10.112303,0.009739968,-0.022627838,-0.006652504,57.800552,57.800552
398987315,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01588104,0.0004183889,7.498337e-08,-0.11750868,0.03271082,-9.464316,-0.05047676,0.0018855172,0.005448085,57.800552,57.800552
400021593,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.020129323,0.00046980212,7.775993e-08,-0.13021798,0.07992222,-10.086389,-0.025733195,0.019768478,0.012457514,57.894726,57.894726
401055867,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.021356205,0.0004158974,5.7108775e-08,0.05882381,0.38290882,-11.007692,0.0027924234,0.02683518,-0.0008340336,57.894726,57.894726
401986754,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.020188123,0.0003383405,3.9702684e-08,0.06917448,0.19380908,-8.869224,-0.024010593,-0.02846235,-0.010547309,57.894726,57.894726
403021036,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.021787351,0.0003857927,5.1634267e-08,-0.09963516,0.08369732,-9.28281,-0.02836516,-0.040770035,-0.0018367387,57.894726,57.894726
404055302,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017418733,0.0002697954,3.5028027e-08,0.0074720127,0.22472258,-9.255293,-0.019692162,-0.013924307,-0.008361634,57.988785,57.988785
404986234,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.019948073,0.0003078798,4.4619718e-08,-0.13584326,0.100388385,-10.055864,0.011266374,0.0005946823,-0.022565436,58.08296,58.08296
406020566,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018953137,0.0003612609,5.2420955e-08,-0.11775274,0.13549522,-10.85453,-0.028282544,0.005148984,0.003515018,58.08296,58.08296
407054722,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01847082,0.00030223833,5.351348e-08,-0.07824223,0.055485662,-7.5502553,-0.067377485,0.030912755,-0.005238151,58.08296,58.08296
407985619,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.020891216,0.00032782985,5.8311052e-08,-0.21873635,0.19464336,-10.337945,-0.028951447,-0.019182365,0.020077158,58.27119,58.27119
409019970,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017149702,0.000369911,5.542928e-08,-0.33474857,0.1111468,-10.34927,-0.013848313,0.035628647,-0.005550799,58.27119,58.27119
410054225,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.020479415,0.00034449337,4.992055e-08,-0.05392711,0.23447815,-9.764747,0.032393217,0.03604597,-0.003180242,58.27119,58.27119
410984993,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018752122,0.00033927563,4.284852e-08,-0.15742718,0.18220596,-9.932295,-0.003736615,-0.0071399007,-0.004849245,58.27119,58.27119
412019283,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.019188816,0.00035210582,5.961174e-08,-0.30129036,-0.0739137,-10.093513,0.022462424,-0.020433703,0.004307765,58.27119,58.27119
413053610,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017855683,0.00033571006,5.563577e-08,-0.09783738,0.20548284,-10.656317,-0.035801854,0.023727277,0.0073182555,58.36525,58.36525
413984502,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.014016367,0.00030712166,4.234351e-08,-0.24510483,0.06849679,-8.552287,-0.0652558,0.03978265,0.002673322,58.459454,58.459454
415018682,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017641278,0.0003016171,3.9983473e-08,-0.3054652,-0.0014330372,-9.632492,0.012072668,-0.000355327,-0.007312207,58.459454,58.459454
416052980,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017819954,0.00024204866,2.9109797e-08,-0.10997943,0.10852398,-9.002458,-0.01900278,-0.017201051,-0.010843727,58.36525,58.36525
416984027,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.017692847,0.00026644362,4.2019554e-08,-0.06050332,-0.0457592,-7.792678,-0.04384735,0.059791565,-0.014496595,58.553486,58.553486
418018201,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01762475,0.00029871854,5.0951176e-08,-0.06680158,-0.005600478,-9.126171,-0.034848146,-0.014545753,-0.010827128,58.553486,58.553486
419052470,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.01758654,0.0003281326,5.272246e-08,-0.3812074,-0.08978651,-10.244009,-0.038746662,0.011402412,0.00803473,58.553486,58.553486
419983424,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.018667119,0.00042576162,5.096087e-07,-1.9732001,0.027060011,-10.33623,-0.09694842,-0.40194282,-0.026806364,58.553486,58.553486
421017679,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.003477496,9.144678e-05,6.810221e-08,-0.023126788,0.01951346,-9.851914,-0.009903936,0.00378854,-0.012731746,58.64769,58.64769
422052061,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.00081276253,2.7504877e-05,7.879858e-09,-0.08470333,0.044590212,-9.836786,-0.008850748,0.0024243365,-0.0010311255,58.741745,58.741745
422982777,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.00044568832,1.5454869e-05,1.5587225e-09,-0.08456887,0.012333926,-9.846619,-0.010100824,0.0027652488,-0.0076497733,58.741745,58.741745
424017059,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.00027337074,1.0776906e-05,5.0538196e-10,-0.07909762,0.0063338955,-9.84592,-0.0079863,0.0024022888,0.0014721733,58.835922,58.835922
425051390,2162698,2162698,0,0,0,0,0,667.2598,667.2598,800.7473,8007.1177,0.0002808845,9.234616e-06,3.2637992e-10,-0.076954074,0.00065049913,-9.84359,-0.00882876,0.0025368782,-0.0033024545,58.835922,58.835922
