timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
387322824,387321874,0.9991295,-0.008335063,-0.009706572,-0.039706435,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387372193,387371339,0.99912333,-0.008094956,-0.01038997,-0.039738156,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387421878,387420803,0.9991123,-0.0080876015,-0.010838409,-0.039896592,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387471216,387470268,0.9990998,-0.008053127,-0.011151204,-0.04012946,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387520727,387519738,0.9990921,-0.007921268,-0.011470667,-0.040258694,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387570072,387569197,0.9990906,-0.007757378,-0.0112989135,-0.040375706,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387619558,387618661,0.9990895,-0.00784603,-0.010862038,-0.040507685,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387669011,387668136,0.999085,-0.00795241,-0.010612765,-0.040662363,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387722991,387722087,0.999082,-0.008042401,-0.0103334235,-0.040790487,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387772450,387771551,0.9990826,-0.008306336,-0.009819524,-0.040847465,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387821906,387821022,0.9990866,-0.008630035,-0.009200457,-0.04082683,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387871418,387870483,0.9990949,-0.008796748,-0.0086225625,-0.040715717,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387920901,387919951,0.999106,-0.008917823,-0.008177279,-0.040507935,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
387970310,387969427,0.9991162,-0.009467643,-0.007781463,-0.040208627,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388024594,388023395,0.9991306,-0.0092011085,-0.007721281,-0.03992199,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388073826,388072835,0.9991326,-0.00914356,-0.008038574,-0.039823815,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388123363,388122305,0.99913657,-0.008856111,-0.008556103,-0.03968023,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388168339,388167274,0.9991412,-0.008252967,-0.0088963825,-0.03962007,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388222178,388221228,0.99914384,-0.0075232163,-0.009187194,-0.039631058,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388271667,388270693,0.9991531,-0.006813404,-0.009390057,-0.03947983,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388321042,388320163,0.99916416,-0.006068414,-0.009208964,-0.039361067,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388370549,388369622,0.9991732,-0.005823206,-0.00859412,-0.039308596,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388420110,388419094,0.9991822,-0.0056129894,-0.0077633695,-0.039283924,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388469420,388468563,0.9991882,-0.0051073562,-0.007287116,-0.0392911,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388518858,388518015,0.9991905,-0.0049862172,-0.0067515057,-0.039344512,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388572974,388571976,0.9991936,-0.0050986186,-0.0060610697,-0.03936457,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388622359,388621483,0.9991996,-0.0052005188,-0.0054417066,-0.039288007,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388671786,388670911,0.99920493,-0.0050301948,-0.0057157124,-0.039135832,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388721275,388720370,0.99921167,-0.004566766,-0.006158407,-0.038953844,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388770911,388769835,0.99920774,-0.004680683,-0.0065162117,-0.038981255,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388820149,388819299,0.99920166,-0.005303586,-0.0068700938,-0.03899567,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388869780,388868774,0.9991951,-0.0056669414,-0.007041604,-0.039083686,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388924097,388922729,0.9991878,-0.00611813,-0.0067025926,-0.03926163,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
388973254,388972190,0.9991911,-0.006409995,-0.0060169916,-0.039242703,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389022510,389021654,0.9991972,-0.006480132,-0.00564084,-0.039131466,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389072034,389071119,0.9992028,-0.0064328685,-0.005643468,-0.038996257,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389121719,389120619,0.9992062,-0.0061795283,-0.00580202,-0.03892502,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389170888,389170048,0.9992059,-0.005732747,-0.0064807683,-0.03889469,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389220431,389219512,0.99920243,-0.0058639147,-0.0069613336,-0.03888122,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389274478,389273474,0.9992037,-0.0058086687,-0.0067539816,-0.038892485,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389324059,389322943,0.999204,-0.005668579,-0.0066416822,-0.038926486,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389368836,389367928,0.99920726,-0.005686952,-0.00665987,-0.03883557,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389422810,389421868,0.9992169,-0.0055438485,-0.006830762,-0.038578197,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389472180,389471332,0.9992218,-0.005699891,-0.0066788634,-0.038455985,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389521841,389520803,0.99923176,-0.005286937,-0.006858287,-0.038223535,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389571284,389570274,0.99923927,-0.004592053,-0.006886963,-0.038111612,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389620636,389619730,0.99924165,-0.0047096564,-0.006813747,-0.03804665,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389670115,389669191,0.99924064,-0.0052754176,-0.0066355346,-0.038030367,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389719733,389718655,0.9992362,-0.0060765604,-0.0063676303,-0.038072817,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389769054,389768120,0.9992315,-0.00646664,-0.006155388,-0.038167994,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389822950,389822081,0.9992247,-0.006517989,-0.0059661153,-0.038367577,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389872456,389871546,0.9992204,-0.0064900657,-0.006055312,-0.038469374,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389921960,389921011,0.99921995,-0.0062487717,-0.0060600224,-0.038520075,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
389971507,389970475,0.9992174,-0.005877874,-0.005815486,-0.03868113,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390020874,390019940,0.99921006,-0.005630909,-0.0054929834,-0.038954977,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390070411,390069404,0.9992031,-0.0051279976,-0.0051499163,-0.03924845,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390124701,390123407,0.9991927,-0.0049761017,-0.0046660216,-0.039590888,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390173671,390172831,0.9991858,-0.004699275,-0.0049326,-0.039768267,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390223345,390222295,0.9991713,-0.0046262485,-0.005548711,-0.04005537,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390272651,390271764,0.99915045,-0.0048929355,-0.0061886357,-0.040450282,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390322157,390321225,0.9991395,-0.004995906,-0.0062228045,-0.04070119,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390371559,390370689,0.9991331,-0.0051274695,-0.0057208403,-0.04091673,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390421051,390420154,0.99913454,-0.004893183,-0.0052211424,-0.040977247,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390470569,390469619,0.99912953,-0.004317006,-0.005320396,-0.041149914,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390524707,390523580,0.99912304,-0.0038253772,-0.006764227,-0.04114517,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390569463,390568563,0.9991058,-0.0040820423,-0.00823004,-0.04127118,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390618972,390618013,0.99908733,-0.005096937,-0.009643671,-0.041299228,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390673063,390671980,0.9990723,-0.0067284894,-0.01016404,-0.041303266,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390722567,390721475,0.9990675,-0.008174884,-0.009816932,-0.04124397,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390771785,390770903,0.99906677,-0.009498631,-0.009114222,-0.041139264,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390821311,390820368,0.99907005,-0.010458487,-0.008771111,-0.040898692,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390870764,390869836,0.99907655,-0.0108977435,-0.008499347,-0.040681858,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390920347,390919298,0.9990888,-0.011464148,-0.008071253,-0.040311668,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
390969737,390968775,0.9991064,-0.012073467,-0.0069818203,-0.039900064,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391023613,391022723,0.99912924,-0.012620945,-0.0062344465,-0.039277457,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391073230,391072188,0.9991501,-0.012708565,-0.006039728,-0.038744345,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391122743,391121660,0.9991637,-0.01298926,-0.006277942,-0.03825951,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391172066,391171125,0.99917907,-0.013117326,-0.006440799,-0.037784304,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391221469,391220609,0.99919593,-0.013225299,-0.0061631477,-0.03734658,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391270895,391270055,0.9992113,-0.013494466,-0.0057964567,-0.036891885,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391320767,391319512,0.99922484,-0.013680066,-0.0052040806,-0.036544405,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391374413,391373512,0.99923724,-0.014051251,-0.00511018,-0.036077037,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391424085,391422942,0.9992439,-0.014520415,-0.0058021247,-0.035597574,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391468790,391467906,0.9992527,-0.014619204,-0.0065323943,-0.035181493,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391523028,391521879,0.999269,-0.014339647,-0.0072429846,-0.034689873,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391572169,391571333,0.9992897,-0.013418153,-0.007813374,-0.03433837,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391621774,391620809,0.99930906,-0.012582924,-0.008129724,-0.034015667,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391671224,391670262,0.9993287,-0.012138634,-0.007831992,-0.03366913,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391720732,391719730,0.9993509,-0.012079154,-0.0069583924,-0.033220522,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391770165,391769191,0.9993616,-0.01250292,-0.0066364314,-0.032804225,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391819550,391818656,0.99936295,-0.013129627,-0.007176713,-0.032401163,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391869072,391868121,0.99937135,-0.013295578,-0.007528416,-0.031991947,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391923151,391922089,0.99938416,-0.01348061,-0.0066132196,-0.031717088,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
391972708,391971551,0.9993869,-0.01442899,-0.0053706146,-0.031447716,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392021962,392021012,0.99938047,-0.015647437,-0.00427334,-0.031236002,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392071569,392070477,0.9993835,-0.015718972,-0.0035987336,-0.031186597,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392121001,392119987,0.9993939,-0.014951953,-0.0033566845,-0.03125741,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392170301,392169406,0.99940795,-0.013542666,-0.003789663,-0.031402618,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392224535,392223362,0.99942374,-0.011539572,-0.004461263,-0.03160827,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392273711,392272833,0.9994335,-0.009848828,-0.004879171,-0.031809215,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392323491,392322330,0.9994398,-0.008406323,-0.005212349,-0.031974483,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392368166,392367272,0.9994415,-0.0076519023,-0.0057025095,-0.032025542,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392422084,392421227,0.9994328,-0.007660327,-0.0066011604,-0.032123856,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392471834,392470696,0.9994221,-0.0076265857,-0.008059854,-0.032131802,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392521153,392520157,0.9994124,-0.007480481,-0.0090981545,-0.03218685,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392570553,392569621,0.999412,-0.007509844,-0.009012294,-0.032218244,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392624838,392623589,0.99941367,-0.00832891,-0.0079315035,-0.032250356,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392669696,392668566,0.99941033,-0.009163034,-0.0069859526,-0.032346275,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392718852,392718016,0.99940413,-0.009847236,-0.0065923254,-0.03242042,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392773013,392771978,0.9993945,-0.01018374,-0.006416547,-0.032648392,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392822329,392821443,0.9993877,-0.0102895275,-0.0057027857,-0.032952886,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392871794,392870907,0.99938047,-0.01040746,-0.0041734395,-0.033360507,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392921338,392920378,0.99937063,-0.010444982,-0.0021122121,-0.03383682,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
392970841,392969845,0.99936056,-0.00974102,-0.0007914692,-0.034393445,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393020399,393019302,0.9993455,-0.008765299,0.00015469134,-0.03509663,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393069712,393068772,0.99932694,-0.0074739307,8.52395e-05,-0.035914924,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393123901,393122734,0.9992951,-0.0061324197,-0.0006066909,-0.0370316,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393173061,393172193,0.99925816,-0.005021291,-0.0013475564,-0.038159154,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393222650,393221658,0.9992093,-0.0043198396,-0.0018263253,-0.039480977,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393272086,393271137,0.99915475,-0.0039510997,-0.0017040216,-0.040881094,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393321479,393320612,0.9990978,-0.0036529622,-0.0015562094,-0.04228322,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393370964,393370053,0.99903697,-0.0033858703,-0.00095943006,-0.043737236,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393420422,393419517,0.99898076,-0.0035892306,-0.00045087573,-0.04499445,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393474420,393473495,0.9989127,-0.0038065088,-3.6131845e-05,-0.046465807,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393523851,393522951,0.99885094,-0.0038724218,-0.00057239574,-0.047765706,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393568820,393567912,0.99879724,-0.0039805826,-0.0010389456,-0.048859328,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393622906,393621880,0.99874437,-0.0042689093,-0.0016842878,-0.04988729,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393672176,393671340,0.99869704,-0.004708691,-0.0018752028,-0.050781142,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393721839,393720820,0.9986641,-0.0059605143,-0.0014463644,-0.05130747,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393771159,393770269,0.9986367,-0.006974685,-0.0002637073,-0.05173105,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393820788,393819740,0.9986187,-0.0073358845,0.0007871935,-0.0520223,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393870221,393869198,0.9986184,-0.0065417825,0.0014809169,-0.052118134,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393919556,393918663,0.9986218,-0.006307033,0.0018064267,-0.052071325,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
393969100,393968140,0.99864,-0.005901149,0.0016476938,-0.05177438,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394022957,394022098,0.99866664,-0.00555176,0.0015481904,-0.051300883,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394072477,394071555,0.9986947,-0.0048769345,0.00080423855,-0.05083748,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394122080,394121020,0.9987207,-0.004159588,0.00047906762,-0.050393984,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394171439,394170487,0.9987488,-0.0031927275,0.0002779788,-0.04990648,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394220915,394219952,0.9987743,-0.002170834,0.000540311,-0.049446013,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394270386,394269415,0.9988047,-0.0016381086,0.0006528488,-0.04884874,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394324618,394323393,0.9988474,-0.0018037696,0.0015806799,-0.047939938,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394373791,394372842,0.9988981,-0.00198007,0.0020361436,-0.0468476,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394423225,394422306,0.99895394,-0.0017279534,0.0020045796,-0.04565312,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394472686,394471771,0.99901474,-0.0017511161,0.0010303245,-0.04433491,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394522138,394521239,0.99907386,-0.0015370914,6.106385e-05,-0.043001983,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394571797,394570701,0.99913096,-0.0020061303,-0.00097472157,-0.041622628,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394621082,394620166,0.9991818,-0.0024045813,-0.0019105457,-0.040328458,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394670625,394669675,0.9992278,-0.0026821997,-0.0028130128,-0.039097387,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394724822,394723592,0.9992719,-0.0030477825,-0.0037158509,-0.03784984,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394769471,394768567,0.99930054,-0.0035708698,-0.0043808282,-0.03696589,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394819200,394818031,0.9993296,-0.0042731264,-0.004326859,-0.036103614,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394872987,394872002,0.9993613,-0.0050683264,-0.0029520716,-0.035252426,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394922358,394921453,0.9993818,-0.0060861637,-0.0008919739,-0.034617767,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
394971794,394970918,0.9993906,-0.0071760775,0.0012599166,-0.034136325,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395071020,395069851,0.99941474,-0.007674113,0.0041941144,-0.033072624,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395120332,395119313,0.9994236,-0.0073866695,0.004459019,-0.032832507,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395169773,395168778,0.99944067,-0.0067571034,0.0036933962,-0.032543164,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395223917,395222746,0.9994514,-0.006317095,0.002135336,-0.032440573,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395273065,395272204,0.9994501,-0.006669127,0.0014282571,-0.032450836,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395322911,395321669,0.99944013,-0.0074236775,0.0020904462,-0.03255713,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395372023,395371134,0.9994248,-0.008399936,0.0031614373,-0.032703884,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395421471,395420613,0.99941254,-0.008927069,0.0037549932,-0.032876264,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395470915,395470064,0.99940187,-0.008742518,0.0047712806,-0.03311706,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395520620,395519529,0.9994024,-0.008081219,0.005417133,-0.033169497,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395574452,395573491,0.9994075,-0.007156922,0.005108323,-0.033277825,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395624124,395622967,0.99941254,-0.007203466,0.0043074205,-0.033230122,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395668943,395667924,0.9994124,-0.0072918897,0.003599044,-0.033298206,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395722766,395721886,0.999398,-0.008074229,0.0027776149,-0.033625882,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395772404,395771351,0.9993804,-0.009003422,0.0022336647,-0.03395346,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395821816,395820820,0.99935263,-0.010063224,0.0021782815,-0.03447346,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395871182,395870281,0.9993229,-0.010673571,0.0021030945,-0.035148054,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395920784,395919753,0.9992973,-0.010953818,0.0026158027,-0.03574966,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
395970090,395969211,0.9992704,-0.011279701,0.0034511113,-0.036327377,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396019668,396018677,0.99925375,-0.010825352,0.0042078104,-0.03684097,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396069086,396068155,0.9992477,-0.0097642625,0.004500885,-0.037262056,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396123001,396122110,0.999241,-0.008577115,0.0039762943,-0.03779116,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396172718,396171572,0.9992255,-0.007547436,0.0037864675,-0.038433973,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396222108,396221033,0.9992063,-0.007361112,0.0032503053,-0.039015487,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396271471,396270508,0.9991844,-0.0067995307,0.0028997965,-0.039696347,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396320848,396319964,0.9991592,-0.0065307715,0.0028055278,-0.040379375,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396370310,396369429,0.9991383,-0.0061266324,0.0024485101,-0.040978104,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396424752,396423408,0.99911225,-0.005707943,0.0016582179,-0.041705918,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396473868,396472887,0.99909806,-0.0052488875,0.00034915406,-0.04213672,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396523550,396522327,0.99908143,-0.0050937273,-0.001052027,-0.0425347,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396568146,396567289,0.9990692,-0.005161756,-0.0022778967,-0.042765312,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396622542,396621258,0.9990563,-0.0055978415,-0.0032823829,-0.042947873,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396671598,396670716,0.9990482,-0.006260858,-0.0044005606,-0.042944696,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396721101,396720181,0.9990425,-0.006616934,-0.0050716097,-0.04294962,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396770622,396769646,0.9990452,-0.007318811,-0.0055005667,-0.042719983,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396824826,396823614,0.9990547,-0.0071870717,-0.0061652386,-0.042428106,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396869494,396868579,0.9990569,-0.007154569,-0.0068953587,-0.042267952,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396918892,396918041,0.99906766,-0.006643267,-0.0074880836,-0.041995052,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
396972986,396972007,0.99908304,-0.0057054227,-0.007826937,-0.04170584,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
397022428,397021469,0.99909645,-0.0055109523,-0.008319316,-0.041311804,0.9999708,-1.0820796e-09,-1.4640423e-09,-0.0076455344,4
