timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
382032749,382032198,-0.72612625,3.9347093,-0.019871317
382053741,382053189,-1.595574,4.8574834,-0.5059113
382074718,382074167,-1.7296591,5.897655,-1.0391475
382092711,382092154,2.9184892,0.57056427,-0.46011415
382113697,382113139,4.5015826,-1.3860676,-0.3281263
382134697,382134130,5.793123,-3.0947998,0.46674398
382152669,382152118,1.8515023,-3.1256766,2.1399546
382172191,382171603,-1.9771225,-0.6047506,1.3888124
382193133,382192581,-3.8920007,0.5167788,0.5644778
382214117,382213566,-5.3935804,1.3921773,-0.19361341
382232137,382231584,-3.483736,3.1773198,-1.642951
382253103,382252562,-2.1264274,2.076786,-1.81382
382274109,382273538,-0.36737114,1.1505162,-1.627559
382295059,382294507,1.0054824,0.493868,-1.1220553
382313049,382312494,3.208359,-0.9634544,0.15594597
382334058,382333479,3.7175162,-0.07388305,0.36748117
382355057,382354496,4.1884403,-0.37877765,-0.21789338
382371492,382370948,1.5860577,-1.9165398,-0.36445728
382392535,382391943,0.9736324,-1.5214888,-0.31956068
382413465,382412921,1.5323067,-2.2266033,-0.06710721
382434465,382433923,1.5999477,-2.7035758,-0.10330131
382452450,382451893,0.3283679,-1.507499,0.9327144
382473467,382472877,-0.22656152,0.07782989,1.4442347
382494425,382493863,-0.3018015,1.3735168,1.4082658
382512425,382511876,-1.8854988,4.5422916,0.10645474
382533394,382532834,-0.9302396,4.1982346,-0.28829938
382554366,382553822,-0.23599637,3.8644245,-0.2610182
382575349,382574804,0.39321885,3.7809324,-0.8215519
382593360,382592790,1.5042012,-1.078451,0.15580171
382612848,382612280,2.3457696,-3.1549244,0.79244757
382633808,382633261,2.6776457,-2.7865171,0.87555784
382651792,382651248,1.4539703,-3.5546494,1.3108813
382672777,382672233,2.37771,-1.666455,1.3288805
382692264,382691719,2.2338204,-1.1962357,1.8422828
382714783,382714202,3.4175289,-1.0828025,0.9414911
382732746,382732190,2.6758966,-1.5868062,1.8227067
382753718,382753174,3.4886172,-0.60167587,1.5730582
382774717,382774166,4.521138,-0.43426937,0.7580113
382792713,382792149,2.6224797,0.56496453,1.2473788
382813685,382813130,2.9364607,1.4140947,0.9250368
382834671,382834115,3.0440226,1.5265565,0.34761894
382855655,382855100,2.3194666,1.9764502,0.1934189
382872146,382871598,0.44043753,-0.6764459,0.3971368
382893117,382892573,1.637993,-1.6545534,0.3169416
382912605,382912059,1.765553,-2.9808125,0.41314498
382932124,382931547,1.5132009,-3.2007492,0.7147442
382953073,382952529,1.6741322,-2.5832982,1.2523265
382974058,382973514,1.51514,-1.8959159,1.4080199
382995043,382994499,0.17970279,0.79340714,1.4114535
383013035,383012486,-3.5795193,4.5879436,-0.2479731
383034035,383033473,-3.1681252,4.154468,-0.46708092
383055029,383054488,-2.0494795,5.0200872,-1.052879
383071538,383070943,0.34869045,-3.0020998,-0.010118356
383092472,383091929,2.1179104,-4.737968,0.35580844
383113479,383112913,2.4651144,-4.219655,0.8904054
383131454,383130900,0.31694105,-1.6091032,1.5708253
383152446,383151885,-0.51515234,-0.5892612,0.6991064
383173467,383172869,-1.5807357,0.34783718,0.16164166
383194419,383193854,-3.0003417,-0.17080605,0.042074274
383212394,383211841,-2.6284423,-0.6671667,-1.4908938
383233370,383232826,-1.7848806,-0.90255785,-1.5145777
383254355,383253811,-0.19327305,-1.5018135,-1.1629555
383272349,383271806,2.6025956,1.4325709,-0.24957077
383291868,383291284,1.7525419,4.539063,-0.13763042
383314320,383313767,0.24250138,5.294815,-0.39939278
383333833,383333260,0.9235742,4.503446,-0.80717134
383351784,383351240,2.9916122,-1.8149557,0.39208308
383372783,383372236,4.2261014,-4.635213,0.24698818
383393772,383393216,5.0469975,-6.0077066,1.2826089
383413237,383412694,3.5828342,-3.658947,1.7048283
383432739,383432181,0.8430757,-1.0186342,2.345183
383453733,383453173,0.10281175,0.36080813,1.9068135
383474748,383474193,-1.1274024,1.5074285,1.5428771
383492695,383492138,-6.1609383,3.6860335,-0.5798425
383513678,383513123,-5.0265584,3.4109173,-0.556695
383534663,383534108,-3.6303768,2.92589,-1.0901649
383555662,383555096,-2.01804,0.9859715,-0.70659655
383572141,383571590,1.2147812,-0.5656171,-0.18854305
383593124,383592569,1.3934339,0.10073176,0.060748443
383614100,383613551,1.1975005,1.6055259,0.48142567
383632082,383631537,-0.54520416,0.94006735,-0.4438891
383654566,383654021,-0.8602271,0.70109063,-0.6177009
383672552,383672008,-1.0852873,-2.6781166,-0.4044101
383695036,383694491,-1.063603,-3.1340241,-0.331823
383713032,383712479,0.6264832,-3.7670646,-0.13480897
383734007,383733463,0.5611951,-3.0472598,0.23459022
383755023,383754482,-0.43364,-1.6263882,0.7020796
383771480,383770936,-1.9021009,5.594044,-0.46728837
383792470,383791926,-2.665836,5.4598837,-1.0299435
383813456,383812906,-1.9649531,5.1292934,-1.3586252
383834444,383833887,-0.6397585,3.9438376,-1.5736818
383852437,383851877,3.911373,-0.18566711,-0.7149651
383873415,383872862,4.7847314,-1.216049,-0.631113
383894407,383893854,4.6605425,-0.6748025,-0.124188356
383912388,383911834,4.7885714,-1.7221782,1.557151
383933387,383932838,3.5484247,-2.0275156,1.6795787
383954348,383953804,2.902173,-1.2486571,1.662786
383975333,383974789,1.9022851,-0.46237308,1.2822063
383991832,383991277,-4.1251583,-0.32999334,0.21449529
384012829,384012261,-3.6156242,-2.0713413,-0.19930446
384032299,384031748,-3.061279,-2.0490503,-0.033980332
384051837,384051263,-1.4333518,1.6772174,0.046869524
384072766,384072222,-0.709457,3.4836102,-0.47100943
384093757,384093213,-1.3005232,4.6010294,-0.66353774
384114753,384114212,-1.6760327,3.2025247,-1.1025851
384132741,384132179,2.331515,-2.302016,-1.2552845
384153721,384153166,2.5685694,-4.6796956,-0.2669556
384174709,384174168,3.3013453,-5.7586145,0.4609007
384192688,384192131,3.36505,-2.3355496,1.1387112
384213688,384213120,2.947279,-0.36026093,1.4723839
384234657,384234101,1.0579734,0.14882453,1.4888029
384252660,384252104,-2.5849085,3.1601875,0.11113944
384272157,384271574,-3.1866722,4.1024017,-0.5938926
