timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
383450168,0.04619307,0.0036220136,0.033094287,4496,0,-0.77104986,-1.1563563,-8.216121,4496,0
383454665,0.039334558,-0.044297136,-0.010137617,4497,0,-1.5886846,-1.4677973,-11.41383,4497,0
383459172,-0.042605504,-0.027220778,-0.0127735175,4507,0,0.8365416,0.066190094,-11.152191,4507,0
383463664,-0.05711185,0.09879264,-0.013377367,4492,0,0.7639105,2.4690688,-11.284043,4492,0
383468159,-0.1097078,0.0066429647,0.0101997005,4495,0,-0.12351032,0.6704031,-7.2516117,4495,0
383472679,0.08185352,-0.010397079,0.027376499,4520,0,-1.1938411,-1.3610828,-9.380655,4520,0
383477149,0.03251136,-0.054673266,-0.0072927773,4470,0,-0.91498685,-1.7901471,-11.288752,4470,0
383481646,-0.06380955,-0.005004512,-0.016632585,4497,0,0.63824517,0.30367827,-11.993517,4497,0
383486142,-0.06646438,0.0867789,-0.0129824625,4496,0,0.93602246,2.4456196,-11.023936,4496,0
383490641,-0.07993328,-0.00691034,0.015023527,4499,0,-0.39127386,0.3899928,-8.776167,4499,0
383495136,0.07246785,-0.010808957,0.025906853,4495,0,-1.9324299,-1.6582676,-9.440701,4495,0
383499653,0.011605606,-0.052410904,-0.012699559,4517,0,0.09939042,-2.1237059,-9.824823,4517,0
383504184,-0.059215482,0.016372386,-0.016337326,4531,0,0.93821806,1.3158051,-11.656305,4531,0
383508629,-0.071108356,0.06336202,-0.0121811405,4445,0,0.29601395,2.660864,-9.321409,4445,0
383513123,-0.054277394,-0.019201655,0.015823752,4494,0,-0.45066968,0.14043553,-8.101306,4494,0
383517620,0.07441888,-0.0072818333,0.019392412,4497,0,-1.8405564,-1.6236959,-8.600572,4497,0
383522129,0.0030674564,-0.040554468,-0.014857099,4509,0,0.58766097,-2.4842565,-10.620076,4509,0
383526619,-0.05510341,0.013331435,-0.013398483,4490,0,0.9563492,1.5055683,-11.570368,4490,0
383531111,-0.05721664,0.053314533,-0.015153584,4492,0,0.22443528,2.3829815,-9.141405,4492,0
383535606,-0.031004025,-0.016333666,0.009746102,4495,0,-0.88071406,0.14202452,-9.314414,4495,0
383540103,0.05775458,-0.003663193,0.012264039,4497,0,-1.7879711,-1.5724647,-8.521066,4497,0
383544604,-0.007030247,-0.03672057,-0.012381876,4501,0,1.23954,-1.9866419,-9.113758,4501,0
383549097,-0.015072022,0.011526658,-0.0077124047,4493,0,0.523628,2.2127507,-12.28983,4493,0
383553594,-0.050474983,0.03387877,-0.0057632527,4497,0,0.061707523,1.4341533,-9.472785,4497,0
383558090,-0.011304954,-0.0055734585,0.005916688,4496,0,-0.9350951,-0.117377535,-9.409096,4496,0
383562587,0.060989473,-0.008585394,0.00040108152,4497,0,-0.64518446,-2.1084547,-8.503408,4497,0
383567084,-0.026073564,-0.019081011,-0.0058451416,4497,0,0.9100884,-1.19884,-8.551781,4497,0
383571590,-0.005843497,0.020209888,-0.003411408,4506,0,0.3926174,2.2734826,-12.08188,4506,0
383576081,-0.025892725,-0.0034833946,-0.0022914147,4491,0,-0.25609535,1.0278583,-10.614773,4491,0
383580576,-0.019001847,-0.0014436572,-0.004360982,4495,0,-2.4484162,0.427829,-9.950297,4495,0
383585071,0.043898392,0.030203268,-0.003518588,4495,0,0.33509165,-1.7404004,-8.469225,4495,0
383589568,-0.02322103,-0.025281072,0.000705093,4497,0,2.2923284,-1.1939353,-8.193122,4497,0
383594064,-0.0067773997,0.016564772,-0.013967145,4496,0,-1.00654,1.4003322,-11.007732,4496,0
383598593,-0.030184738,0.003568882,-0.008378738,4529,0,-0.7304597,0.3786881,-10.313644,4529,0
383603058,-0.0065842043,-0.0073032496,0.006956968,4465,0,-0.92186284,1.2245636,-10.601058,4465,0
383607554,0.045887552,0.040417057,-0.008776486,4496,0,0.36082292,-1.6418428,-9.928493,4496,0
383612069,-0.04171895,0.025995715,0.0022368084,4515,0,1.0287468,-1.0337412,-8.245745,4515,0
383616548,-0.008710736,0.01017774,0.001460266,4479,0,-0.5930363,1.8678409,-8.949614,4479,0
383621045,-0.010758422,-0.015303908,-0.020057814,4497,0,-0.61370015,-0.18632588,-11.171984,4497,0
383625547,-0.0061760326,0.013267276,-0.00214083,4502,0,-1.1691053,0.52316016,-12.3787775,4502,0
383630073,-0.019474009,0.060188677,-0.003220295,4526,0,1.3611143,-0.81646687,-10.058545,4526,0
383634535,-0.010457651,0.05811189,0.0035274578,4462,0,0.28952786,-0.32688442,-7.0025716,4462,0
383639032,0.025131064,0.007934727,-0.003911117,4497,0,-0.87175995,0.22954556,-7.692327,4497,0
383643544,-0.048656333,-0.027901119,-0.015136068,4512,0,-0.9000419,0.029402055,-11.247963,4512,0
383648026,-0.0064298767,0.03814868,-0.004521177,4482,0,-0.76394707,1.606014,-12.757836,4482,0
383652522,-0.009757983,0.05970393,-0.0127954725,4496,0,2.0504768,-0.6521509,-9.783226,4496,0
383657021,-0.0078653805,0.06821438,0.012342175,4499,0,0.010819947,-0.659423,-6.203231,4499,0
383661517,0.015930904,0.013786715,-0.0055066464,4496,0,-0.4847904,-0.016666874,-7.7916136,4496,0
383666012,-0.03498938,-0.034434315,-0.016564084,4495,0,-1.1308398,-0.05874574,-12.249201,4495,0
383670509,-0.021536175,0.04736414,-0.0011232462,4497,0,-0.53195983,1.6067595,-13.250458,4497,0
383675005,-0.020801768,0.06602961,-0.012181569,4496,0,1.6562071,-0.51441514,-9.998206,4496,0
383679512,0.017667055,0.05670822,0.01307795,4507,0,-0.6504003,-0.36236042,-5.761214,4507,0
383684005,0.016082427,0.015768386,-0.008381595,4493,0,-0.7602699,-1.0726529,-8.543408,4493,0
383688496,-0.031116836,-0.023752576,-0.010415576,4491,0,-0.505513,0.30387196,-12.663264,4491,0
383692993,-0.018165663,0.032286137,0.0007294253,4497,0,0.07201938,1.9554577,-13.452534,4497,0
383697489,-0.029987298,0.078526065,-0.011484329,4496,0,1.1139642,-0.17268671,-9.633682,4496,0
383701986,0.015938543,0.07225715,0.0043892637,4497,0,-1.4269876,-0.8009782,-5.4243636,4497,0
383706483,0.003968629,-0.012439077,-0.0067174253,4497,0,-0.0016257912,-1.6639755,-8.593613,4497,0
383711012,-0.022093013,-0.015354509,-0.000993305,4529,0,-0.6995761,0.8927478,-13.441438,4529,0
383715476,0.010641879,0.043725535,-0.0037778614,4464,0,-0.004965384,2.3837473,-13.27328,4464,0
383719986,-0.025509227,0.09092948,-0.0105407825,4510,0,1.1615065,-0.11735367,-8.153233,4510,0
383724482,-0.0076860157,0.079969406,0.0019198599,4496,0,-1.2690803,-1.0255153,-4.5088162,4496,0
383728970,0.005906431,-0.040381595,-0.005453229,4488,0,0.64106464,-2.2569075,-9.076433,4488,0
383733463,-0.014359635,-0.0067066997,0.006447176,4493,0,-1.5186119,1.4419216,-15.217599,4493,0
383737960,0.026502708,0.067410134,-0.00942759,4497,0,0.12081208,2.2889638,-13.947394,4497,0
383742475,-0.009884245,0.086444676,-0.008632084,4515,0,1.1780262,-0.2581371,-7.1279345,4515,0
383746953,-0.032291476,0.08548817,0.0011427451,4478,0,-1.0797484,-0.9232778,-3.5490828,4478,0
383751454,0.0023562545,-0.036843237,-0.0045778253,4501,0,0.6964518,-2.2480657,-8.697365,4501,0
383755951,0.015661577,-0.019339368,0.008486651,4497,0,-1.4905789,1.213961,-15.394131,4497,0
383760458,0.028768018,0.07660773,-0.014089705,4507,0,0.18432775,1.7329232,-12.815741,4507,0
383764941,0.012078032,0.09983547,-0.015293248,4483,0,0.55152524,0.73505324,-5.9169316,4483,0
383769445,-0.050972614,0.06819666,0.010301393,4504,0,-0.0894408,-0.92290246,-3.4657874,4504,0
383773934,0.016242774,-0.029410087,0.0114699565,4489,0,0.27595687,-1.463929,-9.796406,4489,0
383778431,0.05130932,-0.040654343,-0.002396707,4497,0,-1.511379,0.90941983,-15.937182,4497,0
383782934,0.024619166,0.081743285,-0.011440595,4503,0,0.20959793,1.0342289,-12.602076,4503,0
383787424,-0.003231456,0.105775036,-0.013706303,4490,0,0.5328702,0.6959151,-6.3931537,4490,0
383791926,-0.045914277,0.021013713,0.0073229815,4502,0,0.86901397,-1.2374504,-3.4403179,4502,0
383796418,0.032772906,-0.02094571,0.028858032,4492,0,-0.44562757,-1.0499816,-9.703371,4492,0
383800958,0.07553332,-0.035014253,-0.009480915,4540,0,-1.3983163,1.1068493,-15.135081,4540,0
383805411,0.023771476,0.06955699,-0.023234513,4453,0,0.48286465,0.87051356,-11.590899,4453,0
383809914,-0.03005202,0.10254227,-0.008369988,4503,0,0.710151,0.7316056,-6.554937,4503,0
383814405,-0.029068716,-0.0039888034,0.006569143,4491,0,1.3018079,-1.5135053,-5.2963777,4491,0
383818902,0.048277956,-0.038876187,0.036053676,4497,0,-0.82656735,-1.0255162,-10.517239,4497,0
383823401,0.08322556,-0.011423282,-0.006302234,4499,0,-1.6702701,0.846701,-14.9088125,4499,0
383827907,0.025552465,0.055599384,-0.023499591,4506,0,-0.32667476,1.145136,-11.499731,4506,0
383832404,-0.04946741,0.072204605,-0.0033597394,4497,0,0.9757606,0.8272788,-7.03551,4497,0
383836888,-0.015973829,-0.011979794,0.01027256,4484,0,0.65320045,-1.4907106,-7.1930346,4484,0
383841392,0.0688653,-0.03315212,0.033637926,4504,0,-1.0431305,-0.50290686,-10.0332,4504,0
383845894,0.07697233,0.009914927,-0.00067174155,4502,0,-0.925217,0.075612314,-12.632525,4502,0
383850387,0.017477635,0.053134646,-0.022792133,4493,0,0.2961729,1.0427334,-10.790665,4493,0
383854875,-0.067883685,0.05686589,-0.0020633764,4488,0,1.1648892,1.003272,-6.7272487,4488,0
383859378,-0.020320304,0.002739901,0.019326443,4503,0,-0.33576667,-0.89651006,-9.508089,4503,0
383863892,0.08741183,-0.03523329,0.022740139,4514,0,-1.1465789,-0.9164556,-10.706801,4514,0
383868366,0.06252426,0.020995816,-0.009388873,4474,0,-0.54957163,-0.30689934,-12.667969,4474,0
383872862,-0.013103079,0.050509427,-0.019334527,4496,0,0.07240422,0.9028823,-11.272579,4496,0
383877359,-0.068358116,0.045659054,-0.003126373,4497,0,1.1399604,1.2020297,-7.920832,4497,0
383881856,-0.004374396,-0.00024689094,0.024380539,4497,0,-0.6841778,-0.17384447,-10.612849,4497,0
383886362,0.09130627,-0.009364977,0.021738905,4506,0,-1.2209889,-1.1231157,-10.257005,4506,0
383890849,0.023722565,0.038357448,-0.023157254,4487,0,-0.40235287,-0.7971476,-11.167548,4487,0
383895346,-0.030487038,0.024760157,-0.01690269,4497,0,0.66193396,1.1623511,-9.259034,4497,0
383899843,-0.07622335,0.03907025,0.008712869,4497,0,1.1586932,1.0826547,-8.918093,4497,0
383904343,0.020198977,0.017767733,0.027488807,4500,0,-1.2777823,-0.06484102,-11.299733,4500,0
383908836,0.103982724,-0.011353792,0.01830194,4493,0,-0.8546521,-1.8732344,-9.065386,4493,0
383913333,-0.003470408,0.057303842,-0.028851163,4497,0,-0.70500475,-0.6859189,-10.732397,4497,0
383917858,-0.049311314,0.038695347,-0.02153298,4525,0,0.6690499,1.8854235,-9.506108,4525,0
383922330,-0.078111015,0.012857433,0.019220022,4472,0,1.3743249,1.6309726,-9.923897,4472,0
383926829,0.041680098,0.016301222,0.020572918,4499,0,-1.3594041,-0.94388,-11.445845,4499,0
383931320,0.062139023,-0.007784887,0.007580327,4491,0,-0.74725175,-2.402421,-7.405837,4491,0
383935817,-0.006764458,0.05854768,-0.023035564,4497,0,-0.19744098,-0.12027507,-9.98749,4497,0
383940317,-0.05013493,0.03279713,-0.01165524,4500,0,0.80785537,1.8067613,-10.836075,4500,0
383944810,-0.08127351,-0.0051535885,0.022623893,4493,0,0.5636481,1.7383727,-11.177771,4493,0
383949307,0.055148702,0.014065091,0.018080935,4497,0,-1.749806,-0.8288912,-10.197059,4497,0
383953804,0.04046182,0.0094243325,0.0001922709,4497,0,-0.21849065,-3.5058346,-6.724723,4497,0
383958303,-0.015774438,0.025168452,-0.025080103,4499,0,0.60112494,-0.10981465,-9.243445,4499,0
383962804,-0.06278355,0.016353011,0.0041857646,4501,0,0.9491787,2.7684484,-11.729823,4501,0
383967294,-0.04865999,0.0025766126,0.011631356,4490,0,-0.3251822,2.2643468,-11.938941,4490,0
383971823,0.057181276,0.0046060304,0.008523643,4529,0,-1.8100481,-1.4597651,-9.726251,4529,0
383976288,0.026387438,0.013020507,-2.5860189e-05,4465,0,0.14131825,-3.1346169,-5.834373,4465,0
383980784,-0.02188526,-0.003571422,-0.026254768,4496,0,0.39341038,-0.07293008,-8.450305,4496,0
383985281,-0.07049323,-0.00586083,0.0062832623,4497,0,0.9022361,2.1853747,-11.401087,4497,0
383989784,-0.011495029,0.017353535,0.016896069,4503,0,-0.4327676,2.5621672,-12.434408,4503,0
383994274,0.04365297,-0.008833582,-0.00065909576,4490,0,-1.5166767,-1.3432614,-8.52847,4490,0
383998782,-0.0009893276,0.017290447,-0.006480832,4508,0,-0.07450536,-3.4304342,-4.455078,4508,0
384003323,-0.027429411,0.0119141275,-0.017872462,4541,0,0.9090592,0.380153,-8.45267,4541,0
384007764,-0.06977502,-0.04640369,0.008739787,4441,0,0.89408785,2.2619004,-12.069569,4441,0
384012261,0.029175926,0.004691786,0.005413667,4497,0,-0.8717351,2.4900453,-12.345461,4497,0
384016758,0.02610891,0.018287564,-0.009046916,4497,0,-1.6215746,-1.3897984,-8.307777,4497,0
384021264,-0.016554587,0.018091327,-0.0044773947,4506,0,0.70041865,-3.4696817,-4.5539017,4506,0
384025757,-0.032249417,-0.0070899217,-0.010313154,4493,0,0.9422381,0.2595834,-6.987407,4493,0
384030249,-0.053929966,-0.061432682,0.0078821005,4492,0,0.089024484,1.6960506,-12.350793,4492,0
384034747,0.043334983,-0.002753404,-0.0024087606,4498,0,-1.4726582,2.1097453,-13.585876,4498,0
384039242,0.010087391,0.019113813,-0.008284509,4495,0,-1.0972862,-0.77775717,-9.371898,4495,0
384043749,-0.02474593,0.010874334,-0.007826837,4507,0,0.98396355,-2.6031556,-4.3534384,4507,0
384048243,-0.028548595,0.0065827747,0.00083197915,4494,0,1.108674,0.21793519,-4.941243,4494,0
384052732,-0.03601696,-0.073121,0.006464615,4489,0,0.17069817,1.5152712,-11.518009,4489,0
384057229,0.0352358,-0.030877773,-0.0052956208,4497,0,-2.012652,1.374556,-14.098081,4497,0
384061720,-0.0076562045,0.031199012,-0.009013306,4491,0,-1.2728275,-0.5633525,-10.503852,4491,0
384066222,-0.024334542,0.015480641,-0.014611175,4502,0,1.1739277,-1.8798436,-5.4359956,4502,0
384070719,-0.018725013,0.008139253,0.0010053612,4497,0,1.0929737,-0.40937254,-5.0178766,4497,0
384075219,-0.04469752,-0.07461897,0.010484595,4500,0,0.022864785,0.5364057,-10.569057,4500,0
384079712,0.029698541,-0.030622404,-0.010328288,4493,0,-2.1523466,1.6554044,-13.672423,4493,0
384084222,-0.013043575,0.01524335,-0.006342592,4510,0,0.105358645,0.3431107,-10.701512,4510,0
384088706,-0.038036495,0.025389744,-0.017948894,4484,0,1.4113936,-1.4595898,-5.952241,4484,0
384093213,-0.044273004,0.05006791,0.006931394,4507,0,-0.37469286,-0.70222557,-4.4602766,4507,0
384097700,-0.04484016,-0.07089143,0.011011476,4487,0,0.049965378,0.32243946,-9.256536,4487,0
384102196,0.054784294,-0.053184923,0.00042056196,4496,0,-2.236124,1.577323,-14.954682,4496,0
384106700,-0.032470554,-0.0069775265,-0.015188159,4504,0,-0.08330991,0.0772759,-12.319389,4504,0
384111194,-0.06326705,0.04346717,-0.015550446,4494,0,1.915363,-0.76321346,-6.523792,4494,0
384115687,-0.059292845,0.063611925,0.013310972,4493,0,0.26587296,-0.47542912,-4.9093146,4493,0
384120187,-0.045404237,-0.08008397,0.029975174,4500,0,0.25210634,-0.034314353,-7.457258,4500,0
384124740,0.066264436,-0.032940395,-0.010309401,4553,0,-3.5135546,0.6920755,-14.945053,4553,0
384129177,-0.06507625,-0.0017185891,-0.012476641,4437,0,-0.48763257,0.8432547,-12.931996,4437,0
384133674,-0.06308768,0.02233961,-0.012372572,4497,0,2.9638402,-0.11437294,-8.106508,4497,0
384138170,-0.05407003,0.054289337,0.009078922,4496,0,-0.19775441,-0.24796644,-4.875079,4496,0
384142681,-0.012801258,-0.057646297,0.037997007,4511,0,0.16056569,-0.57785696,-5.816002,4511,0
384147174,0.0381591,-0.030398367,-0.0093491515,4493,0,-1.8900714,-0.54389554,-14.04874,4493,0
384151660,-0.0671182,-0.035075516,-0.009449085,4486,0,-0.78505063,0.9990399,-13.417687,4486,0
384156157,-0.05913756,0.03652206,-0.007959242,4497,0,1.7125715,1.0330923,-9.125672,4497,0
384160654,-0.060388733,0.055719472,0.008310049,4497,0,0.39151043,-0.10927503,-5.919658,4497,0
384165157,0.00045948115,-0.09159716,0.042289816,4503,0,0.08279791,-0.8545695,-6.2091017,4503,0
384169648,0.04387031,-0.04673564,-0.0023865718,4491,0,-1.8797367,-0.89182734,-13.614813,4491,0
384174168,-0.07503809,-0.017109819,-0.00991341,4520,0,-0.32318854,0.6585774,-14.059181,4520,0
384178652,-0.070292324,0.031754386,-0.0027155173,4484,0,1.4155182,1.3878736,-10.128301,4484,0
384183142,-0.06131103,0.037823398,0.008470663,4490,0,0.030183803,0.42733574,-6.2892866,4490,0
384187634,0.012929192,-0.098705046,0.03385514,4492,0,-1.0261396,-1.8106903,-7.468167,4492,0
384192131,0.028274316,-0.054974332,-0.005404657,4497,0,-1.4301653,-0.8261186,-12.357898,4497,0
384196635,-0.07234679,-0.007322585,-0.012380316,4504,0,1.0419677,1.02744,-13.112396,4504,0
384201125,-0.051093563,0.028750861,0.00995492,4490,0,1.3920822,1.8545566,-9.759284,4490,0
384205632,-0.060533933,0.029141221,0.021919182,4507,0,-0.32651415,1.1166382,-5.4249506,4507,0
384210118,0.03633583,-0.05615518,0.016524393,4486,0,-1.296367,-2.6126456,-8.676146,4486,0
384214615,0.0049194484,-0.10584446,-0.0019071378,4497,0,-0.76518035,-1.5012854,-12.895181,4497,0
384219112,-0.056112986,0.010771345,-0.0075061726,4497,0,0.09134457,1.7010198,-13.2229595,4497,0
384223608,-0.020781338,0.06090382,0.008115894,4496,0,0.9729261,2.4353452,-9.903496,4496,0
384228110,-0.0541271,-0.022880444,0.015164113,4502,0,0.07971301,-0.34554505,-5.3898015,4502,0
384232602,0.054680943,-0.05375656,0.034325283,4492,0,-0.8677782,-2.7816603,-9.681521,4492,0
384237130,-0.031093303,-0.06863251,-0.007971185,4528,0,-0.8913664,-0.6301397,-13.312359,4528,0
384241595,-0.023156345,0.0033552933,-0.015500691,4465,0,0.25272328,1.7000408,-12.297075,4465,0
384246092,-0.028370323,0.064416766,0.019736772,4497,0,0.86394376,2.3658695,-8.341243,4497,0
384250589,-0.04088096,-0.0541445,0.01271667,4497,0,-0.6582771,-0.9307699,-7.102863,4497,0
384255086,0.067360274,-0.05327475,0.023532778,4497,0,-1.0602912,-2.4275439,-9.666303,4497,0
384259585,-0.026907664,-0.03170547,-0.0026305732,4499,0,0.069643036,0.071588956,-13.813951,4499,0
384264083,-0.017615499,-0.014064487,-0.008251103,4498,0,1.1168933,1.7642967,-11.494073,4498,0
384268584,-0.056401744,0.049632628,0.0096599525,4501,0,0.2902963,1.0991733,-6.998273,4501,0
384273073,-0.035233,-0.019502271,0.013676475,4489,0,-1.4657544,-1.2507149,-8.21744,4489,0
384277569,0.05446825,-0.099427216,0.018528165,4496,0,0.3021009,-2.2664273,-9.605677,4496,0
384282066,-0.0022946692,-0.028839378,-0.004872142,4497,0,-0.8749062,0.4375153,-13.385433,4497,0
384286563,-0.027032506,0.022268074,0.0010117386,4497,0,0.65835893,2.0964353,-10.819804,4497,0
384291059,-0.05959754,0.0060330657,0.0051447586,4496,0,0.84684056,1.8984343,-6.7786226,4496,0
384295556,0.0053193644,-0.028047517,0.008058741,4497,0,-1.6515994,-1.3515682,-9.671605,4497,0
384300074,0.012404189,-0.08915765,0.02122046,4518,0,-0.003010866,-3.00821,-9.876323,4518,0
384304554,-0.0013691273,-0.016053861,-0.0093036685,4480,0,-0.37747437,0.6723914,-12.8701515,4480,0
384309047,0.0076294406,0.014104043,0.005064148,4493,0,0.32084405,2.7692728,-10.541497,4493,0
384313543,-0.08008004,-0.0061363233,-0.006374881,4496,0,-0.15435669,0.4896882,-7.66118,4496,0
384318040,-0.012684504,-0.016952155,0.011954724,4497,0,-1.3226585,-1.7877939,-9.656858,4497,0
384322543,-0.0022842751,-0.0728544,0.021178417,4503,0,0.6603396,-1.8363733,-9.41956,4503,0
384327040,0.0056627747,-0.048414078,-0.013686575,4497,0,-0.36999372,0.89625686,-11.309234,4497,0
384331562,-0.0054626586,0.009380876,0.011944029,4522,0,0.6455482,1.757805,-9.721923,4522,0
384336027,-0.09563204,0.0045427936,-0.0062615257,4465,0,-0.2640722,0.9314216,-7.726803,4465,0
384340524,0.0038257157,-0.029777464,-0.0012684951,4497,0,-1.3584869,-1.4461331,-9.692105,4497,0
384345053,-0.007952907,-0.07339387,0.02023444,4529,0,0.54929984,-1.9853652,-8.48404,4529,0
384349517,-0.006655235,-0.038503397,-0.012955044,4464,0,-0.19346328,0.8543461,-10.322817,4464,0
384354014,-0.0064850897,-0.0100706555,0.006209165,4497,0,0.86188215,1.6315086,-9.024383,4497,0
384358511,-0.095850155,-0.021033451,-0.017381981,4497,0,-0.14101823,0.41460806,-7.8408527,4497,0
384363011,-0.015578456,-0.022419445,5.8246246e-06,4500,0,-1.6324228,-0.741675,-10.071178,4500,0
384367504,0.0031847707,-0.051090337,0.0165004,4493,0,0.57524437,-1.2190971,-8.289976,4493,0
384372001,0.0053834086,-0.064644806,-0.0058470713,4497,0,0.3392526,0.3812144,-8.70791,4497,0
384376513,-0.015107886,-0.020164145,0.006793799,4512,0,0.13849309,1.1517829,-9.354187,4512,0
384380995,-0.099830784,-0.02741976,-0.023727618,4482,0,-0.37549362,0.54827726,-7.756963,4482,0
384385491,-0.0061429637,-0.030893456,0.0044952165,4496,0,-0.77366203,-0.287643,-9.500866,4496,0
384389995,0.0009873279,-0.042907402,0.009389786,4504,0,0.1554856,-1.5610999,-9.111142,4504,0
384394485,-0.0027914844,-0.05107164,0.004817093,4490,0,0.25741073,0.02394817,-7.5239778,4490,0
384398989,-0.0071107633,-0.016527556,-0.0012724674,4504,0,0.48739922,1.4785346,-8.957696,4504,0
384403485,-0.10603557,-0.060286783,-0.023490574,4496,0,-0.42808485,0.2608764,-8.45276,4496,0
384407977,-0.024526948,-0.015914362,-0.003467499,4492,0,-1.381984,0.20960839,-10.711936,4492,0
384412475,-0.012197052,-0.029766878,0.00477309,4498,0,0.18738528,-1.1675048,-10.025105,4498,0
384416972,0.019423002,-0.051913336,0.010936797,4497,0,0.49585202,-0.40470296,-6.4024205,4497,0
384421465,-0.020335218,-0.0050007775,-0.007834294,4493,0,-0.030935079,0.45885193,-8.388408,4493,0
384425969,-0.11205405,-0.06524915,-0.016617822,4504,0,-0.13106193,0.1915035,-8.974355,4504,0
384430459,-0.033782165,-0.021224149,-0.008268033,4490,0,-1.3040102,0.85826474,-11.411862,4490,0
384434955,-0.019673506,-0.035683427,0.0013206672,4496,0,-0.23936778,-0.7241426,-10.882671,4496,0
384439484,0.020876942,-0.012740155,0.010998388,4529,0,0.31115153,-0.7062946,-6.4843936,4529,0
384443954,-0.03791676,-0.0020523476,0.003673973,4470,0,0.43453005,0.04185724,-6.835218,4470,0
384448446,-0.087755695,-0.06613928,-0.01812494,4492,0,-0.3201594,0.44904307,-8.889478,4492,0
384452942,-0.056457,-0.007356759,-0.01720139,4496,0,-1.5419908,0.99464583,-12.065737,4496,0
384457439,-0.041230593,-0.026656302,0.007328373,4497,0,0.16541909,0.051118627,-10.854035,4497,0
384461941,0.03436807,0.00025043264,0.0079355445,4502,0,0.5680138,-0.78857046,-6.766171,4502,0
384466436,-0.045586143,0.01262748,-0.0055353083,4495,0,0.25054616,-1.3674823,-5.506249,4495,0
384470934,-0.09757691,-0.044585336,-0.017452527,4498,0,0.13633107,0.79731226,-7.997202,4498,0
384475427,-0.06875216,-0.016611734,-0.0083306,4493,0,-0.60641426,1.0002375,-13.014717,4493,0
384479926,-0.016284898,-0.017663237,0.0064207995,4499,0,-0.3924437,0.7864502,-13.031092,4499,0
384484423,0.017942067,0.015278594,0.006597737,4497,0,-0.20510642,-0.48676014,-7.809397,4497,0
384488923,-0.04383806,0.036931235,0.0020219723,4500,0,0.02912822,-1.7256147,-4.6468396,4500,0
384493420,-0.085887395,-0.039956316,-0.023184614,4497,0,0.4108212,-0.110275194,-8.248006,4497,0
384497910,-0.08140823,-0.027485657,-0.002597073,4490,0,-0.66376,0.80078787,-14.034833,4490,0
384502407,-0.0034757017,0.0023372902,0.0024223777,4497,0,-0.78162074,1.8837731,-13.875671,4497,0
384506915,0.027262261,0.031840686,-0.0064208475,4508,0,-0.18626414,-0.46672794,-7.431669,4508,0
384511401,-0.052565742,0.06270843,0.002841463,4486,0,0.23725694,-2.1785655,-3.4117177,4486,0
384515904,-0.09326557,-0.022397077,-0.0147915855,4503,0,1.0987577,-0.34352395,-6.6039276,4503,0
384520399,-0.07805081,-0.029584661,0.0019876854,4495,0,-0.7685709,1.282864,-14.425131,4495,0
384524901,0.027524447,0.014105252,0.003102007,4502,0,-1.1672626,1.6848624,-15.308002,4502,0
384529403,0.019773446,0.029712962,-0.006723833,4502,0,-0.23708598,-0.45509997,-8.5839,4502,0
384533887,-0.06007801,0.07540499,0.0022898177,4484,0,0.3555584,-1.9312195,-2.469304,4484,0
384538419,-0.07242221,0.0042925817,-0.01177254,4532,0,1.5093161,-0.24827056,-4.824519,4532,0
384542881,-0.075289175,-0.03962238,0.012050414,4462,0,-0.62487406,0.69642556,-14.423108,4462,0
384547402,0.037463944,0.019867305,0.0048853224,4521,0,-1.514899,2.0479455,-16.0151,4521,0
384551871,0.020404,0.050521996,-0.011623924,4469,0,-0.6105448,-0.04640437,-9.309284,4469,0
384556368,-0.06648604,0.07354677,0.0023923765,4497,0,0.88883036,-1.4720676,-2.745472,4497,0
384560871,-0.07972487,0.019710097,0.00069017615,4503,0,1.1243047,-0.30708927,-3.8978388,4503,0
384565361,-0.03851317,-0.052115694,0.011533652,4490,0,-0.2684025,-0.1168443,-13.612283,4490,0
384569858,0.043167964,0.022505088,0.007826839,4497,0,-2.0735564,1.5961488,-16.20734,4497,0
384574362,-0.005804829,0.08315734,-0.015875528,4504,0,-0.26893172,-0.14600368,-10.180743,4504,0
384578858,-0.045015458,0.06602798,-0.0022564942,4496,0,1.3119341,-1.1008748,-4.1073074,4496,0
384583355,-0.062152185,0.02238815,0.012759038,4497,0,1.0734568,0.11619685,-5.091412,4497,0
384587845,-0.018981436,-0.047776658,0.0055269147,4490,0,-1.083898,0.044053607,-14.34639,4490,0
384592342,0.046455164,0.0006048461,0.012949994,4497,0,-2.0408037,1.6676717,-14.406747,4497,0
384596839,-0.014310995,0.095781706,-0.016894773,4497,0,1.1452483,0.044141542,-10.5493555,4497,0
384601335,-0.02764915,0.05646697,-0.0016048045,4496,0,0.8019809,-1.4725814,-5.457194,4496,0
384605836,-0.069990106,0.022615105,0.022132182,4501,0,0.19142668,-0.36437762,-3.9013064,4501,0
384610332,0.0070420504,-0.024618639,0.005373858,4496,0,-1.1071426,0.21828341,-13.296673,4496,0
384614826,0.06239563,-0.008847835,0.0030001618,4494,0,-2.3499825,1.614035,-14.892716,4494,0
