timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
400423305,400422589,-0.008838141,0.3262571,-8.975479
400472796,400472042,0.23172803,-0.47757223,-6.4290476
400522291,400521512,-0.7643577,-0.7640557,-9.729089
400571712,400570991,-1.1768075,-0.48824307,-11.681992
400621161,400620452,-0.8181962,-0.29793054,-11.354232
400670694,400669933,-0.89542407,0.36522385,-11.015628
400720104,400719369,0.49627838,0.23729892,-9.360309
400769567,400768834,0.34322062,1.1427567,-9.705808
400823715,400822801,-0.17978352,-0.62455744,-8.488903
400873023,400872283,-0.56838727,-0.7940815,-8.336578
400922423,400921727,-0.10183306,0.32221106,-11.201236
400972074,400971196,-0.063533954,0.62259954,-11.122723
401021449,401020658,0.18848719,0.3535791,-11.917853
401070859,401070123,-0.2644653,-0.6078574,-8.469212
401120304,401119589,-0.1456468,0.8909536,-13.832617
401174250,401173567,0.15113805,0.89031035,-11.99163
401223836,401223016,0.19800036,-0.05314571,-10.065107
401268744,401267985,0.16697344,-0.64984965,-11.532666
401322766,401321947,-0.60970336,0.5762738,-10.366584
401372139,401371412,0.14911795,-0.048686083,-9.981998
401421783,401420882,-0.14400949,-0.049231656,-9.987514
401471117,401470343,-0.29015854,-0.28738794,-8.544152
401525165,401524312,0.57919794,0.49736795,-9.842395
401569982,401569274,0.08030346,0.5692918,-9.675913
401623921,401623236,-0.40415338,-0.65357584,-9.815877
401673425,401672702,0.092709765,0.44810224,-9.275861
401722916,401722167,-0.34281784,1.1110171,-10.426771
401772344,401771632,-0.2773936,-0.17906922,-8.831348
401821829,401821100,0.19205578,-0.76954097,-6.915412
401871299,401870563,0.6418662,-0.14824975,-7.6890383
401920787,401920035,0.16133504,0.45224336,-9.145982
401970181,401969494,-0.41851413,0.42506617,-9.898958
402024406,402023476,-0.5224246,0.47248676,-11.38799
402073642,402072921,0.6846273,0.23150156,-9.195803
402123240,402122400,-0.3198309,-0.15565133,-8.644012
402168082,402167355,-0.4796717,-0.5631667,-7.6080923
402222032,402221318,-0.08696924,1.0900587,-12.533352
402271552,402270845,-0.25344938,0.10652309,-9.633044
402320997,402320249,0.36594474,-0.19724146,-8.809246
402370494,402369733,0.6112019,0.07513199,-7.8195043
402424484,402423686,0.3826374,0.50300705,-10.634185
402469363,402468645,0.74758595,0.70676666,-11.627596
402518866,402518110,-0.38301829,0.3406977,-6.986358
